sep=;
;seg_id;start;end;speaker;transcription;translation;DI;label
52;De_Dienst_afl_1_seg_52;0 days 00:16:23;0 days 00:16:55;Bart; Want ik kan het niet continu voor je gaan herhalen. Het is goed dat je aantekeningen maakt. Geen naam, want hij wil anoniem blijven. Maar goed, ik denk wel dat we hem ergens kunnen achterhalen over wie het is. Hij geeft namelijk chemical engineering. En tijdens een practicum is hem opgevallen dat een student nogal wat vragen heeft gesteld. Over stoffen die gebruikt kunnen worden om een explosief mee te maken. De naam van de persoon is Sander van der Land.; Because I can not repeat it for you. It is good that you make signatures. No name. Because he wants to remain anonymous. But I think we can find out who it is. He gives chemical engineering. And during a practice. He noticed that a student. Has asked some questions. About substances that can be used. To make an explosive. The name of the person.;DI01;(1,)
53;De_Dienst_afl_1_seg_53;0 days 00:16:55;0 days 00:17:27;Liesbeth; Van de student. Sander van der Land. Dit is het. Dit is alles wat er is. Oké, en toen was ik dus aan de beurt. En klap ik direct dicht. Want ja, wat moet je met dit soort informatie? Je ziet me heel indringend aan te kijken. Ik merk dat ik het heel lastig vind. Omdat ik inderdaad denk, ja god, het betekent nu nog niks. Als in, ik kan me ook voorstellen dat als je die studie doet,; Is Sander van der Land. The student. Sander van der Land. This is it. This is it. This is everything there is. Okay, and then it was my turn. And I immediately closed my mouth. Because what do you have to do with this kind of information? You are looking at me. I find it very difficult. Because I think it does not mean anything yet. I can also imagine.;DI01;(1, 2)
54;De_Dienst_afl_1_seg_54;0 days 00:17:27;0 days 00:17:31;Bart; dat je dan gewoon interesse hebt in dat soort dingen.; That if you do that study. That you are interested in that kind of things.;DI01;(2,)
55;De_Dienst_afl_1_seg_55;0 days 00:17:31;0 days 00:17:39;Liesbeth; Maar dat het natuurlijk ook raar is, als iemand zich heel erg gaat oriënteren op hoe je een bepaalde bom in elkaar gaat zetten.; But that it is of course also strange. If someone is going to orient himself. On how you are going to put a bomb together.;DI01;(2,)
56;De_Dienst_afl_1_seg_56;0 days 00:17:39;0 days 00:17:45;Bart; Waar maak je je zorgen om? Maak je je zorgen om? Om deze zaak?; What are you worried about? Are you worried about this case? I can imagine that this is something.;DI01;(4,)
57;De_Dienst_afl_1_seg_57;0 days 00:17:48;0 days 00:17:52;Liesbeth; Ik kan me voorstellen dat dit wel iets is dat reden tot zorgen gaat geven.; That will give reason for concern. Especially if he is part of a group.;DI01;(2,)
58;De_Dienst_afl_1_seg_58;0 days 00:17:52;0 days 00:17:53;Bart; Oké.; Yes, should that be?;;
59;De_Dienst_afl_1_seg_59;0 days 00:17:53;0 days 00:17:56;Liesbeth; Zeker als hij onderdeel is van een groep.; Well, if this indeed.;;
60;De_Dienst_afl_1_seg_60;0 days 00:17:56;0 days 00:17:59;Bart; Ja, moet dat? Nou ja, als dit inderdaad een...; I see it the same for me. That this could be a kind of point of an iceberg.;;
61;De_Dienst_afl_1_seg_61;0 days 00:17:59;0 days 00:18:13;Liesbeth; Ik zie het zelf voor me dat dit een soort van puntje van een ijsberg zou kunnen zijn wat per ongeluk boven is komen drijven. Maar dat daaronder nog iets veel groters is en dat je je daar inderdaad zorgen over maakt. En dat dat dan de vraag is, is het gewoon een geïnteresseerde student?; That is coming up by accident. But that below that is something much bigger. And that you are indeed worried about that. And that is the question. Is it just an interested student? Or is there actually something below.;;
62;De_Dienst_afl_1_seg_62;0 days 00:18:13;0 days 00:18:25;Mixed; Of hangt er daadwerkelijk iets onder waar iets aan gedaan moet worden? Wat zou je inzetten?; Where something has to be done. What would you put in? I would like to know.;DI02;(4,)
63;De_Dienst_afl_1_seg_63;0 days 00:18:27;0 days 00:18:37;Liesbeth; Ik zou willen eens willen weten wat voor iemand deze Sander is. We hebben ze voor en ze achternaam.; What kind of someone this Sander is. Or he ... Well, we have them before and their last name. We know where he lives.;DI02;(1, 2)
64;De_Dienst_afl_1_seg_64;0 days 00:18:37;0 days 00:18:39;Bart; We weten waar die woont en waar die studeert.; Where he studies.;DI02;(1,)
65;De_Dienst_afl_1_seg_65;0 days 00:18:39;0 days 00:18:45;Liesbeth; Dat lijkt me dat je dat toch wel met enige snelheid kunt vinden. Via Facebook, via LinkedIn.; We know where he lives and where he studies. It seems to me that you can find that with only one speed. Via Facebook, via LinkedIn.;DI02;(2,)
66;De_Dienst_afl_1_seg_66;0 days 00:18:45;0 days 00:18:47;Bart; Oké, dus een openbron onderzoek eigenlijk?; An open source study actually?;DI02;(4,)
67;De_Dienst_afl_1_seg_67;0 days 00:18:47;0 days 00:19:09;Liesbeth; Openbron, ja. En als je iemand googelt dan kun je toch ook al heel snel... Als er niks over iemand online te vinden is dan zou ik me wel zorgen gaan maken bij jou. Maar meeste mensen laten toch best wel veel sporen achter online. Want ze zijn lid van een club of ze zijn op een feestje geweest. Of ze hebben zich in voorraag gebankt.; Open source, yes. And if you google someone, you can do it very quickly. If someone is active in ... If there is nothing to find about someone online. Then I would be worried about you. But most people leave quite a lot of traces behind online. Because they are members of a club. They have been to a party. Or they have banked in a forum.;DI02;(2,)
68;De_Dienst_afl_1_seg_68;0 days 00:19:11;0 days 00:19:13;Bart; Verder nog inlichtingemiddelen inzetten?; Or those things.;DI02;(4,)
69;De_Dienst_afl_1_seg_69;0 days 00:19:13;0 days 00:19:18;Liesbeth; Inlichtingemiddelen moet ik denken aan tabs of aan afluister...; Further information? But then I have to think about tabs or listening.;DI02;(0,)
70;De_Dienst_afl_1_seg_70;0 days 00:19:18;0 days 00:19:19;Bart; Bijvoorbeeld?; For example?;DI02;(0,)
71;De_Dienst_afl_1_seg_71;0 days 00:19:19;0 days 00:19:57;Liesbeth; Ja. Wat zijn mijn opties daarin? Oké, dus er is een Sander van der Land over wie ik meer te weten wil komen. Om te weten wat ik kan en vooral mag... verwijst Bart me door naar een jurist van de AIVD. Eén van de vele specialisten die hier werken... en die me de komende afleveringen gaat helpen met deze zaak. Je hoort Ton. Hij is dus jurist en degene die in de gaten moet houden... of alles wat er gebeurt ook volgens de wet gaat. Ik stel me hem voor als een soort bromvlieg die over de werkvloer zoemt... en die overal even aankomt haken om te kijken of dat wat er gebeurt wel mag.; Yes. What are my options in there? Okay, so there is one Sander van der Land ... ... about whom I want to know more. To know what I can and especially may ... ... Bart refers me to a lawyer from the AFD. One of the many specialists who work here ... ... and who will help me in the coming episodes with this case. You hear Ton. So he is a lawyer and the one who has to keep an eye on ... ... whether everything that happens also goes according to the law. I imagine him as a kind of;DI02;(0,)
72;De_Dienst_afl_1_seg_72;0 days 00:19:57;0 days 00:20:15;Ton; Dat klinkt meer alsof ik een soort toezichthouder ben... terwijl ik hetzelfde liever andersom zie. Ik help liever om te zorgen dat het wel kan. Ja, dat betekent eigenlijk dat we natuurlijk een voldoende kennis van de wet moeten hebben... maar ook van de praktijk, want je moet ook heel goed kijken naar... wat wil iemand nou en hoe kan je er nou voor zorgen dat het binnen de wet past.; That sounds more like I'm a kind of observer. While I prefer to see the other way around. I prefer to help to ensure that it can. Yes, that actually means that we have sufficient knowledge ... ... of the web, but also of the practice. Because you also have to look very carefully ... ... what do you want and how can you ensure ... ... that it fits within the web.;DI02;(0,)
73;De_Dienst_afl_1_seg_73;0 days 00:20:15;0 days 00:20:22;Liesbeth; Dus er komt inderdaad een verzoek van we willen persoon X afluisteren... en dan ga jij aan de hand van de wet of dat mag?; So there is indeed a request from ... ... oh, we want to listen to Person X. And then you are going to think ...;DI02;(0,)
74;De_Dienst_afl_1_seg_74;0 days 00:20:22;0 days 00:20:24;Ton; Ja, exact.; ... on the basis of the law, whether that is allowed.;DI02;(0,)
75;De_Dienst_afl_1_seg_75;0 days 00:20:25;0 days 00:20:33;Liesbeth; In 2018 is een nieuwe wet in werking getreden... die in de Volksmond al snel de sleepwet ging heten. Hoe kijkt Ton hier tegenaan?; Yes, exactly. In 2018 a new law has been introduced ... ... that would soon be called the draft law. How does Ton look at this?;DI02;(0,)
76;De_Dienst_afl_1_seg_76;0 days 00:20:33;0 days 00:20:52;Ton; Voor mezelf, ik ben ontzettend blij dat die discussie er is geweest. Ik denk dat het heel goed is dat we in een land leven waarin er een enorme discussie kan zijn... over de bevoegdheden van de inlichting- en veiligheidsdiensten. In die wet zat ook een deel waarbij we de bevoegdheid zouden krijgen... om wat we dan zelf onderzoeksopdrachtgerichte interceptie noemen... of dat kabelinterceptie zou je dat kunnen noemen.; For myself, I am very happy that ... ... that discussion has been there. I think it is very good that we live in a country ... ... in which there can be a huge discussion ... ... about the powers of the intelligence and security services. In that law there was also a part ... ... where we would get the power to ... ... what we call research-oriented interception ... ... or cable interception.;DI02;(0,)
77;De_Dienst_afl_1_seg_77;0 days 00:20:52;0 days 00:20:54;Liesbeth; Onderzoeksopdrachtgerichte interceptie.; Research-oriented interception.;DI02;(0,)
78;De_Dienst_afl_1_seg_78;0 days 00:20:54;0 days 00:20:57;Ton; Ja, dat is een goed woord voor Galgia.; Yes, that is a good word for Galje.;DI02;(0,)
79;De_Dienst_afl_1_seg_79;0 days 00:20:57;0 days 00:21:00;Liesbeth; Zeker, voor Scrabble. Het is ook wel echt ontzettend goed.; Certainly, for Scrabble. It is also very good.;DI02;(0,)
80;De_Dienst_afl_1_seg_80;0 days 00:21:00;0 days 00:21:16;Ton; En die ophef ontstond omdat daarbij het idee ontstond... dat de IVD of de MIVD eigenlijk ontzettend veel gegevens... van ontzettend veel mensen die op zichzelf... nooit voorwerf van onderzoek van het dienst zouden worden... dat dienstdata zou kunnen worden verzameld.; And this idea arose ... ... because the idea arose ... ... that the IVD or the MEVD ... ... actually ... ... but yes, a lot of data ... ... from a lot of people who themselves ... ... would never be subject to research from the service ... ... that service data could be collected.;DI02;(0,)
81;De_Dienst_afl_1_seg_81;0 days 00:21:16;0 days 00:21:18;Liesbeth; Precies, ja.; Exactly, yes.;DI02;(0,)
82;De_Dienst_afl_1_seg_82;0 days 00:21:18;0 days 00:21:38;Ton; Daarom werd het ook een sleepnet genoemd... omdat er ontzettend veel gegevens zouden worden verzameld. En wij vonden die onderzoeksopdrachtgerichte interceptie... vinden we nodig om de veiligheid van de burgers in Nederland te kunnen waarborgen... om ervoor te kunnen zorgen dat de nationale veiligheid beschermd wordt. Want dat eigenlijk is dat waarvoor we op aard zijn als IVD.; That is why it was also called a slipnet ... ... because a lot of data would be collected. And we found that research-oriented interception ... ... we need to be able to ensure the safety ... ... of the citizens of the Netherlands. To be able to ensure that national security ... ... is protected. Because that is actually what we are on earth for ... ... as the IVD. Of course, discussion and debate is always good.;DI02;(0,)
83;De_Dienst_afl_1_seg_83;0 days 00:21:38;0 days 00:21:47;Liesbeth; Natuurlijk, discussie en debat is altijd goed. Maar hoe is het als het hele land zich gaat bemoeien... met hoe jij je werk moet doen? Ik werkte zelf toen nog niet voor deze organisatie.; But how is it when the whole country gets involved ... ... with how you have to do your job? Look, I didn't work for this organization myself then. But it is one of all the people I have spoken to ...;DI02;(0,)
84;De_Dienst_afl_1_seg_84;0 days 00:21:47;0 days 00:22:08;Ton; Maar het is wel zo van alle mensen die ik heb gesproken... voelde dat wel persoonlijk. En waarom voelt dat persoonlijk? Omdat iedereen die hier werkt het gevoel heeft... dat ze dat doen vanuit een bepaalde overtuiging. Vanuit die optiek is het natuurlijk nooit leuk om te horen... dat heel veel mensen vinden dat het niet goed is wat je doet. Er zit eigenlijk een gevoel in dat we niet te vertrouwen zijn.; ... I felt that personally. And why does that feel personal? Because everyone feels that ... ... they do it from a certain conviction. From that point of view, it is of course never nice ... ... to hear that a lot of people think ... ... that what you do is not good. Yes. There is actually a feeling ... ... that we are not to be trusted. But of course I'm not sitting here for nothing ...;DI02;(0,)
85;De_Dienst_afl_1_seg_85;0 days 00:22:10;0 days 00:22:16;Liesbeth; Maar ik zit hier natuurlijk niet voor niets... want ik wil weten wat mijn opties zijn in de zaak met Sander van der Land.; ... because I want to know what my options are ... ... in the case with Sander van der Land. Maybe it's a bit good to explain ... ... otherwise ...;DI02;(0,)
86;De_Dienst_afl_1_seg_86;0 days 00:22:16;0 days 00:22:38;Ton; Misschien is het wel even goed om uit te leggen. Anders dan wanneer ik gewoon ton op straat ben of jij liefst bed op straat... dan mag je eigenlijk alles, tenzij de wet zegt dat het niet mag. En hier mag je niks, tenzij het van de wet mag. Dat betekent dat we best wel, wat dat betreft, ingeperkt worden door de wet. Dus we hebben een wet en daarin staan een aantal dingen die we mogen. En meer dan dat mogen we ook niet.; ... than when I'm just a ton on the street ... ... or you're lying. Then you can actually do everything ... ... unless the law says it is not allowed. And here you are not allowed anything ... ... unless the law allows it. So that means that we are quite ... ... limited by the law. So we have a law ... ... and there are a number of things we can ... ... and more than that we are not allowed.;DI02;(0,)
87;De_Dienst_afl_1_seg_87;0 days 00:22:38;0 days 00:22:48;Liesbeth; Oh echt, dus als ik de vakantiefoto's van Sander van drie jaar geleden wil bekijken... Ik mag als burger liefst bed meer?; Oh really, so if I want to see ... ... the holiday photos of Sander ... ... from three years ago, for example ... ... then I would ... ... I am allowed as a citizen ...;DI02;(0,)
88;De_Dienst_afl_1_seg_88;0 days 00:22:48;0 days 00:22:51;Ton; In sommige gevallen mag je meer en in heel veel gevallen mag je minder.; In some cases you are allowed more ...;DI02;(0,)
89;De_Dienst_afl_1_seg_89;0 days 00:22:54;0 days 00:22:57;Liesbeth; Een goed begin lijkt me om te weten wat er eigenlijk allemaal mogelijk is.; ... and in many cases you are allowed less. A good start seems to me to know ...;DI02;(0,)
90;De_Dienst_afl_1_seg_90;0 days 00:22:57;0 days 00:24:22;Ton; Ik kan je aanraden om de wet erbij te pakken. Maar waar het eigenlijk op neerkomt is het volgende. Wat je kan doen is, naast wat je net al zei... naast liggen in onze eigen systemen en kijken wat er in de open bronnen staat... kan je gaan praten met informanten. Je kan ook gaan observeren. Dat kan in een woning, maar dat kan ook gewoon op straat zijn. Je kan een agent inzetten. Dat wil zeggen, dat is iemand die we vragen om iets uit te zoeken. Er is een verschil tussen informant. Daar stellen we vragen aan en die kan antwoord geven. Een agent die sturen we veel meer gericht op pad om bepaalde informatie op te gaan halen. Je kan dus een plaats gaan doorzoeken. Je kan DNA onderzoek doen. Je kan eventueel kijken om post te openen. Daarvoor moet je overigens wel naar de rechtbank. Dus dat moet je ook niet zomaar doen. Je kan hacken. Je kan een telefoon internettap aanvragen. Je kan een microfoon laten plaatsen, bijvoorbeeld in een woning of in een auto. Dan hebben we natuurlijk nog zowel kabel als etherinterceptie. Dan kunnen we nog telefonieverkeersgevens opvragen. Dat wil zeggen wie met wie wanneer belt en waar. Je kan ook NW gegevens opvragen. En je kan natuurlijk ook nog informatie vragen aan de buitenlandse dienst. Of informatie die in het politiesysteem al beschikbaar is.; ... what is actually possible. I can advise you to get the law ... ... but ... ... where it actually comes down is the following ... ... what you can do is ... ... next to what you just said ... ... next to being in our own systems ... ... and see what's in the open source ... ... you can start talking to informants ... ... you can also start observing ... ... that can be in a house ... ... but it can also just be on the street ... ... you can hire an agent ... ... that means someone who we ... ... ask to find out something ... ... there is a difference between an informant ... ... we ask questions ... ... and he can answer ... ... an agent we send more directly on the road ... ... to get some information ... ... so you can go and look for a place ... ... you can do DNA research ... ... you can possibly look to ... ... open mail ... ... but you have to go to the court ... ... so you shouldn't just do that ... ... you can hack ... ... you can ask for a phone and internet ... ... you can place a microphone ... ... for example in a house or in a car ... ... then we still have ... ... both cable and ether interception ... ... then ... ... we can still ... ... ask for phone traffic data ... ... that means who with whom, when calling ... ... and where ... ... and you can also ... ... ask for information ... ... to foreign services for example ... ... or information that is already available in the police system ... ... yes ...;DI02;(0,)
91;De_Dienst_afl_1_seg_91;0 days 00:24:22;0 days 00:24:27;Liesbeth; Het is flink wat. Nee, het is echt flink wat.; ... yes, it's a lot ... ... no, it's really a lot ...;DI02;(0,)
92;De_Dienst_afl_1_seg_92;0 days 00:24:27;0 days 00:24:53;Ton; Dat laat ook zien dat je daar dus ook heel zorgvuldig mee om moet gaan. Je bent de grootste warborg en daar ben ik echt heel erg van overtuigd. De grootste warborg die zit in jou. Want jij bent degene die uiteindelijk kiest dat je een bepaald middel wilt inzetten. Dat betekent dat jij er heel erg bewust van moet zijn waarom je dat wil. En of dat niet ook op een andere manier kan.; ... and that also shows ... ... that you have to be very careful with that ... ... and you know ... ... the biggest guard ... ... and I'm really convinced of that ... ... the biggest ... ... the biggest guard is in you ... ... because you are the one who eventually chooses ... ... that you want to use a certain means ... ... and that means ... ... that you have to be very aware of ... ... why you want that ... ... and whether that can't be done in another way ...;DI02;(0,)
93;De_Dienst_afl_1_seg_93;0 days 00:24:53;0 days 00:25:00;Mixed; Want dat is werk wat ik niet voor je kan doen. Op dit moment zou Sander nog steeds prima een geïnteresseerde scheikunde student kunnen zijn.; ... because that's work that I can't do for you ... At this moment, Sander could still be fine ... ... an interested science student ...;DI02;(2,)
94;De_Dienst_afl_1_seg_94;0 days 00:25:00;0 days 00:25:10;Liesbeth; Dus afluisteren en achtervolgen lijken me iets wat overdreven. Maar mijn handen jeuken om een rondje social media te doen om te zien wat voor een persoon dit is. Mag ik dat gewoon doen?; ... so listen and follow ... ... I seem to have overdone something ... ... but my hands are busy doing a round of social media ... ... to see what kind of person this is ... ... can I just do that?;DI02;(2, 3, 4)
95;De_Dienst_afl_1_seg_95;0 days 00:25:10;0 days 00:25:25;Ton; Bij de lichtste middelen kun je die bijvoorbeeld inzetten met toestemming van je teamhoofd. En de meest zware middelen, daar zit dan de tip, de toestemingscommissie inzetbevoegdheden bij. Dus dan loop je de hele warborgen ladder.; With the lightest means, for example ... ... you can use it with the approval of your team leader ... ... and Bart ... ... and the heaviest means ... ... there is the tip, the test commission ... ... so then you really go ... ... then you walk the whole ...;DI02;(0,)
96;De_Dienst_afl_1_seg_96;0 days 00:25:25;0 days 00:25:27;Liesbeth; De hele keten omhoog. Ja, precies.; ... the whole Warrborgen ladder ... ... the whole chain up ...;DI02;(0,)
97;De_Dienst_afl_1_seg_97;0 days 00:25:27;0 days 00:26:24;Ton; Dat betekent dat er ontzettend veel ogen naar kijken. Dat betekent dat uiteindelijk teamhoofd je zet. Maar uiteindelijk ook de dienstleiding die geeft akkoord. Dan zegt de minister ik vind het een goed idee. En dan vervolgens kijkt nog die toestemingscommissie inzetbevoegdheden ernaar. Voor elk middel dat je je in wil zetten, moet je altijd in je achterhoofd een paar dingen afgaan. En die moet je uiteindelijk ook op papier gaan zetten. Want voor mij is het heel belangrijk om te weten wat er in jouw hoofd omgaat. Dat is voor mij belangrijk. Maar uiteindelijk voor de tip, voor de minister, voor iedereen is dat belangrijk uiteindelijk. Dus je moet je altijd afvragen waarom is het noodzakelijk dat ik dit wil doen? Is het proportioneel? Dat wil zeggen, is de zwaarte van het middel, hoe verhoudt zich dat tot de dreiging die ergens vanuit gaat? En is het subsidieer? Dus kan ik met een ander lichter middel hetzelfde bereiken? Dus bijvoorbeeld als je iets op Facebook kan vinden, dan hoef je natuurlijk niet iemand te gaan hacken. Je moet natuurlijk ook kunnen kijken, weet je wel, komt hij eigenlijk in onze systemen voor?; ... yes, exactly, and that means looking very closely ... ... that means eventually ... ... well, team leader, then of course you set ... ... but eventually also the management that agrees ... ... and then I still look at the test commission ... ... and their powers. For every means you want to use ... ... you always have to go a few things in your head ... ... and you have to put that on paper ... ... because for me it is very important ... ... to know what is going on in your head ... ... that is important for me, but ultimately for the tip ... ... for the minister, for everyone that is important ... ... so you always have to ask yourself ... ... why is it necessary that I want to do this? Is it proportional? That means ... ... is the weight of the means ... ... how does that relate to ... ... to the threat that comes from somewhere ... ... and is it subsidized? So can I ... ... with another lighter medium ... ... achieve the same? So for example, if you can find something on Facebook ... ... then of course you don't have to hack someone ... ... but you could also look ... ... you know, does he actually come into our systems?;DI02;(0,)
98;De_Dienst_afl_1_seg_98;0 days 00:26:24;0 days 00:26:27;Liesbeth; We hebben wel informatie over hem.; We do have information about him ...;DI02;(1,)
99;De_Dienst_afl_1_seg_99;0 days 00:26:27;0 days 00:26:58;Ton; Want voor hetzelfde geld hebben andere teams al jaren in de gaten gehouden. En het is ook heel menselijk om gelijk verder te denken en verder te kijken. Het gebeurt bij mij ook wel vaker. Dat zijn natuurlijk de interessante discussies. Dat soms een bewerker bij me komt en die zegt, ik wil dat, dat en dat doen. En dan zeg ik, ja sorry, ik begrijp dat je het wil, maar het mag gewoon niet. En dat levert soms wel moeilijke discussies op. Je weet dat die bewerkers er dan echt van overtuigd dat het moet. Ik voel dat gevoel ook wel. Maar ja, soms als de wet het niet toestaat, dan mag het niet.; ... because for the same money ... ... you know, other teams have kept an eye on him for years ... ... have kept an eye on him for years ... ... and of course it is also very human ... ... to think further and look further ... ... you know, it happens to me more often ... ... and of course those are the interesting discussions ... ... that sometimes a contractor comes to me ... ... and he says, well, I want to do this and that ... ... and then I say, sorry, I understand that you want it ... ... but you just can't ... ... and that sometimes leads to difficult discussions ... ... because you know that the contractor is really convinced ... ... that it has to be done ... ... and I feel that feeling too ... ... but sometimes, you know, if the law does not apply ...;DI02;(0,)
100;De_Dienst_afl_1_seg_100;0 days 00:26:58;0 days 00:27:11;Liesbeth; Oké, dus ik moet steeds een gepast middel zoeken bij de dreiging. In het geval van de melding over Sander zou ik dus beginnen met zijn naam door onze eigen systemen te halen. En daarnaast een open bronnen onderzoek te doen. Heeft Ton nog een laatste tip voor mij?; ... then it is not allowed ... Okay, so I always have to look for a suitable medium ... In the case of the message about Sander ... ... I would start with his name ... ... through our own systems ... ... and then do an open source research ...;DI02;(2, 3, 4)
101;De_Dienst_afl_1_seg_101;0 days 00:27:12;0 days 00:28:09;Ton; Ik zou eigenlijk zeggen, blijf je vooral afvragen wat je met de inzet van een bouwmiddel wil bereiken. En waarom dat nodig is. Dus wat is nou precies de informatie die je wil weten? En op welke manier kan je die nou het beste achterhalen? Dus wat is zo... Hoe kan je de inbreuk die zo'n middel maakt, want laten we elkaar niet verkeerd begrijpen. Zo'n middel kan een enorme inbreuk maken op iemands persoon, terwijl je nog helemaal niks van die persoon weet. En ook helemaal niet weet wat de recht is. Wij kijken vaak naar dreigingen, anders dan bijvoorbeeld bij de politie. Die kijken vaak al meer naar wat er al gebeurd is. Wees je ervan bewust dat je met zo'n middel best wel een inbreuk kan maken op iemands privacy. Maar ook op de persoon met wie die contact heeft. Dus als jij een telefoon tap aanvraagt, maak je natuurlijk een inbreuk op de privacy van degene die je geïnteresseerd bent. Maar ook op degene met wie die aan de telefoon zit. Dus bedenk je heel goed waarom je dat wil doen en wat je eruit wilt halen.; ... does Ton have one last tip for me? Well, I would actually say ... ... do you keep asking ... ... what you want to achieve with the use of a building ... ... and why that is necessary ... ... so what is exactly the information you want to know ... ... and in what way can you get the best of it? Yes. So what is ... ... how can you ... ... make such a tool ... ... because let's not misunderstand each other ... ... such a tool can make a huge impact ... ... on someone's person ... ... even though you do not know anything about that person ... ... and you do not even know what the law is ... ... we often look at threats ... ... for example, the police ... ... they often look at what has already happened ... ... are you aware of that ... ... that you can make a big impact ... ... on someone's privacy ... ... but also on the person with whom he has contact ... ... because if you ask for a phone call ... ... you can make a big impact on the privacy of the person ... ... who you are interested in ... ... but also on the person with whom you are on the phone ... ... so you think very well ... ... why you want to do that ...;;
102;De_Dienst_afl_1_seg_102;0 days 00:28:10;0 days 00:28:19;Music; MUZIEK; ... and what you want to get out of it. Okay, my first day is over ...;;
103;De_Dienst_afl_1_seg_103;0 days 00:28:19;0 days 00:29:02;Liesbeth; Oké, mijn eerste dag zit erop en ik heb mijn hoofd vol indrukken. En ook is me al wel een stuk duidelijker wat er in dat grote grijze gebouw gebeurt. De zaak Sander laat me nog behoorlijk in de duizel tasten, maar ik voel natuurlijk aan mijn water dat er wel meer aan de hand is met deze student. Ik ben heel benieuwd wat er uit het eerste onderzoek gaat komen. De resultaten horen we in de volgende afleveringen. MUZIEK Dit was de eerste aflevering van De Dienst, een podcast van de AIVD. Abonneer je nu zodat je niets van het onderzoek hoeft te missen en laat ons vooral weten wat je van deze serie vindt via een recensie in je favoriete podcast-app.; ... and my head is full of impressions ... ... and it is also a lot clearer to me ... ... what is happening in that big gray building ... ... the case Sander still leaves me ... ... quite in the dark ... ... but of course I feel in my water ... ... that there is more going on with this student ... ... I am very curious ... ... what will come of the first investigation ... ... we will hear the results ... ... in the next episode ... This was the first episode of The Dienst ... ... a podcast by the AIVD ... ... subscribe now ... ... so you don't miss any of the research ... ... and let us know what you think of this series ... ... via a review in your favorite podcast app ...;;
