sep=;
;seg_id;start;end;speaker;transcription;translation;DI;label
60;De_Dienst_afl_5_seg_60;0 days 00:17:27;0 days 00:17:39;Liesbeth; Maar het maakt ook wel dat het heel dynamisch is. Dit is Ingem. Zij staat namens de AIVD onder andere journalisten te woord. Die natuurlijk alles willen weten van dingen die vrijwel altijd geheim zijn.; But it also makes it very dynamic. This is Ingem. She stands on behalf of the AFD to become a journalist. Of course, who wants to know everything about things that are almost always secret.;;
61;De_Dienst_afl_5_seg_61;0 days 00:17:40;0 days 00:18:06;Inge; We zitten als organisatie op twee sporen. Ik zeg weinig, de AIVD zit tussen James Bond en das Leben in de anderen. En afhankelijk van de casus waarin je zit... vinden mensen ons heel gaaf of heel eng. Dertussen zit niet zo heel veel. Mijn collega's werken dus bij een organisatie... die continu in dat spectrum beweegt. Waarbij de sympathie niet altijd groot is...; As an organization we are on two tracks. I often say that the AFD is between James Bond and Das Leben der Anderen. Depending on the cases you are in, people will find it very cool or very scary. In the meantime, there is not much. My colleagues work at an organization that continues to move in that spectrum. Where the sympathy is not always great.;;
62;De_Dienst_afl_5_seg_62;0 days 00:18:06;0 days 00:18:28;Liesbeth; terwijl de inzet wel heel groot is. Maar jij zit daarin best op een dubbel spoor. Als woordvoerder voor een bedrijf of voor een instantie... die eigenlijk liever niks wil vertellen. Ik wil heel veel vertellen. Ik kan alleen niet alles vertellen. Ik snap dat je zegt we kunnen heel veel wel vertellen...; While the commitment is very big. But you are on a double track. As spokesperson for a company or for an institution that actually doesn't want to tell anything. I want to tell a lot. I can't tell everything. I understand that you say that you can tell a lot.;;
63;De_Dienst_afl_5_seg_63;0 days 00:18:28;0 days 00:18:31;Inge; maar uiteindelijk kunnen jullie meer niet vertellen dan wel vertellen.; But in the end you can't tell more than you can tell.;;
64;De_Dienst_afl_5_seg_64;0 days 00:18:31;0 days 00:18:39;Liesbeth; Voor goede redenen. De meest spannende dingen kan ik helaas niet vertellen. En dat is ook het frustrerende van hier woordvoering doen.; For good reasons. Unfortunately, I can't tell the most exciting things. And that is also the frustrating thing about being a spokesperson.;;
65;De_Dienst_afl_5_seg_65;0 days 00:18:39;0 days 00:18:55;Inge; Dat de meeste successen of de dingen waar je trots op bent... of de dingen die we kunnen, de dingen die we weten... en die zo belangrijk zijn voor de veiligheid van dit land. En daar kan je dan niks over zeggen.; That the most successes or the things you are proud of. Or the things we can do. The things we know and that are so important for the safety of this country. And then you can't say anything about it.;;
66;De_Dienst_afl_5_seg_66;0 days 00:18:55;0 days 00:19:05;Liesbeth; Dat is soms echt heel frustrerend. Dat merkte ik ook een beetje in de interviews in de afgelopen dagen. Wat anders dan? Op een gegeven moment vertelt iemand iets en dan wil je weten...; That is sometimes really frustrating. I noticed that a bit in the interviews in the past few days. At some point someone tells something.;;
67;De_Dienst_afl_5_seg_67;0 days 00:19:05;0 days 00:19:11;Inge; en wat gebeurt er dan? En dan kan dat niet verteld worden. Dan moet je bij ons komen werken.; And then you want to know what happens next. And then that can't be told. Then you have to come and work with us.;;
68;De_Dienst_afl_5_seg_68;0 days 00:19:12;0 days 00:19:15;Liesbeth; Misschien moet ik dat dus toch maar eens gaan overwegen...; Maybe I should just consider that.;;
69;De_Dienst_afl_5_seg_69;0 days 00:19:15;0 days 00:20:13;Inge; want dan mag je het allemaal wel te weten krijgen. Maar de veiligheid van die mensen die dus met ons werken... en de mensen die voor ons werken, is heilig, staat bovenaan. Dat is dus ook heel frustrerend. Ik blijf het woord noemen. Ik ben geen gefrustreerde woordvoerder... maar het is soms best heel ingewikkeld als mensen in de buitenwereld... om dingen te zeggen over wat ze zouden doen... of dat ze met ons zouden samenwerken. En ik kan niet zeggen dat het niet zo is... en ik kan niet zeggen dat het wel zo is. Maar over een of andere wappie kan ik ook niet zeggen... die kan wat roepen, die kan zeggen... ja, ik heb contact met de AIVD. Je moet er maar eens op Twitter kijken. Het is echt heel grappig hoeveel mensen ook via Twitter denken... of dingen zeggen dat ze contact met ons hebben... of dat ze het wachtwoord van de AIVD hebben. Kijk, journalistieke aandacht voor het werk dat wij doen is heel goed. Als een van onze taken als AIVD... is het beschermen van de democratische rechtsorde.; Because then you can get to know it all. But the safety of those people who work with us. And the people who work in front of us. Is sacred. It is above. Also very frustrating. I keep saying the word. I am not a frustrated spokesperson. But it is sometimes quite complicated. When people in the outside world say things. About what they would do. Or that they would work with us. And I can't say it's not like that. And I can't say it is like that. But I can't say about one or the other Wappie. He can shout something. He can say I have contact with the AIVD. You just have to look at Twitter. Or how many people also think via Twitter. Or say things. About that they have contact with us. Or that they have the waiting word of the AIVD. Look. Journalistic attention to the work we do is very good. As one of our tasks as AIVD. Is to protect the democratic order of law.;;
70;De_Dienst_afl_5_seg_70;0 days 00:20:13;0 days 00:20:15;Liesbeth; Nou, dat doen wij op onze manier.; Yes.;;
71;De_Dienst_afl_5_seg_71;0 days 00:20:15;0 days 00:20:47;Inge; Journalistiek heeft daar een hele eigen rol in. Dus de interesse van de journalistiek voor wat we doen en hoe we doen... is heel goed. En ik snap ook de interesse in al die spannende kanten van ons werk. Weet je, welke film of serie of je bekijkt of welk boekje leest... dat zijn ook hele mooie verhalen. En die zouden zomaar ook wel eens waar kunnen zijn. Soms overtreft de werkelijkheid fictie en vice versa.; Well, we do that in our own way. Journalism has a very own role in it. And so the interests of journalism. For what we do and how we do. Is very good. And I also understand the interests. In all those exciting aspects of our work. You know. Which movie or series. Or you watch or which book you read. Those are also very beautiful stories. And yes, they could be true sometimes. Sometimes exceeds reality, fiction. And vice versa.;;
72;De_Dienst_afl_5_seg_72;0 days 00:20:47;0 days 00:21:07;Liesbeth; Maar hierin heeft bijvoorbeeld de Nederlandse geheime dienst... dus de AIVD, best een andere positie dan een Amerikaanse dienst als de CIA. Daar komen wel regels, maar soms verhalen naar boven... van bijvoorbeeld 25 jaar geleden. De rol die ze daarin hebben gespeeld in oude missies, wordt wel verteld. Hier is dat helemaal niet zo.; Yes. But here, for example, the Dutch secret service. So the AIVD. Quite a different position. Than an American intelligence agency like the CIA. That's where stories come from. For example, 25 years ago. The role they played in that. In old missions. Is told.;;
73;De_Dienst_afl_5_seg_73;0 days 00:21:07;0 days 00:22:08;Inge; Nee, wat dat betreft hebben wij te maken ook met regels... en hoe lang je bepaalde informatie ook niet kan vrijgeven. Er liggen heel wat documenten ook bij het Nationaal Archief, dossiers van ons. Volgens onderzoekers natuurlijk nog te weinig en het zou meer moeten zijn. Maar we hebben daar ook afspraken mee dat als het echt gaat om bronbescherming... dan mag ook niet zomaar iedereen erbij. Maar we proberen wel zo open mogelijk te zijn. Wat vind je er dan eigenlijk van dat wij deze podcast nu aan het maken zijn? Ik vind het ontzettend leuk, omdat het een... ik net als eigenlijk iedereen heel graag over mijn werk vertel. En deze podcast geeft natuurlijk de gelegenheid om te laten zien... wat gebeurt er nou in deze organisatie? Wat doen we? Wat doen nou verschillende mensen? Welke rol hebben ze in dat werk van de AIVD? Ik kan het alleen maar toejuichen.; Here that is not the case at all. No, we have. As far as that is concerned. We also have to do with rules. And how long you can't release certain information. There are a lot of documents. Also at the National Archives. Dossiers of us. According to researchers. Of course too little. And it should be more. But we also have agreements with that. If it really comes to source protection. Then not everyone is allowed to be there. But we try to be as open as possible. What do you think of the fact that we are making this podcast now? I think it's incredibly nice. Because it's a ... I, just like everyone else. I really like to talk about my work. And this podcast. Of course gives the opportunity to show. What is happening in this organization? What do we do? What do different people do? What role do they have in the work of the AIVD? Yes, it can only encourage.;;
74;De_Dienst_afl_5_seg_74;0 days 00:22:08;0 days 00:22:09;Liesbeth; Daarom zit ik ook hier.; Yes.;;
75;De_Dienst_afl_5_seg_75;0 days 00:22:09;0 days 00:22:46;Inge; Ja, maar er wordt nog steeds streng meegeluisterd met onze opnames. Kijk, we wilden onze mensen zo vrij mogelijk met jou laten praten... om te vertellen wat het werk is, wat ze doen, hoe ze dat doen, wat ze erbij ervaren. Maar ook daar geldt weer. Het mag hen niet in gevaar brengen. Het mag ons werk nooit in gevaar brengen. Het mag de mensen met wie we, voor wie we ons werk doen, niet in gevaar brengen. We hebben een wettelijke plicht om bepaalde dingen geheim te houden. Dus daar zullen we heel zorgvuldig mee moeten omgaan. Deze podcast zal niet een geheim onthullen. Helaas, sorry.; That's why I'm here too. Yes, but there is still strictly listened to. With our recordings. Look, we wanted to let our people talk to you as freely as possible. To tell you what the work is. What they do. How they do it. What they experience with it. But that also applies again. It may not endanger them. It may never endanger our work. It may not endanger the people we work with, for whom we do our work. We have a legal obligation. To keep certain things secret. So we will have to deal with that very carefully. This podcast will not reveal a secret. Unfortunately.;;
76;De_Dienst_afl_5_seg_76;0 days 00:22:46;0 days 00:22:55;Liesbeth; Nee, dat valt tegen. Kun je nog een beetje normaal de krant lezen of naar een nieuwsprogramma kijken?; Sorry. No. No, that's not true. Yes. Yes. Can you still read a normal newspaper? Or watch a news program?;;
77;De_Dienst_afl_5_seg_77;0 days 00:22:55;0 days 00:23:09;Inge; Oh, zeker, zeker. Maar ik denk dat dat voor iedereen geldt. Het maakt niet uit in welk veld je werkzaam bent. Als je veel verstand hebt van een onderwerp... denk ik dat iedereen wel eens dingen ziet of hoort en zegt...; Oh, sure. Sure. But I think that applies to everyone. It doesn't matter in which field you are active. If you have a lot of knowledge of a subject. I think that everyone sees or hears things and says, yes, but that's not right.;;
78;De_Dienst_afl_5_seg_78;0 days 00:23:09;0 days 00:23:11;Liesbeth; ja, maar dat klopt helemaal niet. Of zo ervaar ik het zelf helemaal niet.; Or I don't experience it myself at all.;;
79;De_Dienst_afl_5_seg_79;0 days 00:23:11;0 days 00:24:03;Inge; Of bij ons gaat dat heel anders. Wat kun je thuis bespreken? Oh, heel veel. Weer, heel veel. Want ik werk met collega's, ik werk met mensen. Nou, ik weet niet waar jij het over hebt. Als je... Het meeste gesprekken thuis over werk gaan volgens mij... over dingen die je met collega's meemaakt, van collega's hoort... dingen die gebeuren in een organisatie. We zijn natuurlijk ook een hele gewone organisatie... waar met personeels dingen en... Ja, weet je, zoals elke organisatie... is het ook een groep mensen die met elkaar iets tot stand proberen te brengen. Ja. Mijn man vindt het wel saai. Die vond mijn vorige werk leuker. Daar kon ik iets meer over vertellen. Ook niet alles, maar daar kon ik wel iets meer over vertellen. En nu is het vaak... zeg ik alleen maar dat ik per se iets wil zien... dat ik het journaal vanavond even wil zien. En dan begrijpt hij pas waarom ik dan het journaal had willen zien.; Or, you know, with us it goes very differently. What can you discuss at home? Oh, a lot. Again. A lot. Because I work with colleagues. I work with people. Well, I don't know what you're talking about. Most conversations at home are about work, I think. About things you experience with colleagues. About what colleagues hear. Things that happen in an organization. We are of course also a very ordinary organization. Where, with staff, things. And yes, you know, like every organization. There is also a group of people who try to bring something to the table with each other. Yes. Yes. My husband thinks it's boring. He liked my previous work more. I could tell a little more about it. Not everything, but I could tell a little more about it. And now it's often ... I only say that I want to see something. That I want to see the newspaper tonight. And then he only understands why I wanted to see the newspaper.;;
80;De_Dienst_afl_5_seg_80;0 days 00:24:04;0 days 00:24:37;Liesbeth; We gebruiken natuurlijk de zaak van Sander... om een beetje als vehikel om te kunnen duiden wat de AIVD doet... omdat we natuurlijk weinig kunnen vertellen over wat jullie echt doen... of in ieder geval niet over lopende zaken. Daar hebben we Sander voor. Maar stel, dit is een echte zaak, zoals Sander nu loopt. Het onderzoek loopt dan de hele tijd. Er is redelijk zicht op wat u zou kunnen gaan doen. En dan ben jij aan zet. Wat ga je over Sander vertellen? Saai werk, man. Over Sander niets. Kijk, wat er over Sander op dit moment buiten ligt...; We of course use Sander's case as a vehicle to be able to explain what the AIVD does. Because of course we can't tell you much about what you really do. Or at least not about current affairs. We have Sander for that. But imagine this is a real case. Like Sander is now. The investigation is going on all the time. There is a good view of what he could do. And then you are on set. What are you going to tell about Sander? Nothing. Boring work, man. Nothing about Sander.;;
81;De_Dienst_afl_5_seg_81;0 days 00:24:37;0 days 00:26:57;Inge; is één tweet waarin hij iets dreigends vertelt. Maar wat wij werkelijk weten van Sander... wat we weten hoe ver het staat met de plannen van Sander... dat ga ik allemaal in het einde van het einde van het einde van het einde van het einde van het einde... Hoe ver het staat met de plannen van Sander... dat ga ik allemaal niet vertellen. Waar het op aankomt nu is dat... wederom politie, het Openbaar Ministerie in dit geval... hun werk kunnen doen met de informatie die wij hebben over Sander... om vervolgens daarmee de dreiging weg te nemen. Mijn werk, het woordvoeren over wat we doen... mag nooit zo'n onderzoek in gevaar brengen. Maar de tweet is in de buitenwereld. Daar wordt over gebeld, dat vertelde Bart al. In de fictieve casus, Bart belt of iemand uit zijn team belt met woordvoering... en zegt, joh, er is een tweet uit. Misschien hebben wij al telefoontjes gekregen. Het kan ook wel andersom zijn dat wij met een team bellen... en zeggen, we krijgen hier vragen, hoe zit dit? En in dit geval hangt het er dus van af... of er verder gebeurt in de casus... in hoeverre wij daar woordvoering over gaan doen. Soms zit het erin dat je als een journalist belt en zegt... we hebben deze tweet gezien. Zijn jullie al in opperste staat van paraat uit? Zijn jullie opgeschaald? Wat zeg je dan? Natuurlijk zien wij dit soort tweets ook. En we kunnen niet zeggen wat we wel of niet daarmee doen. Als er tweets worden gezien, dan wordt daar op de manier... zoals dat nodig is, wordt daarop gehandeld. En of wij dat zijn, of dat de politie is... in de vorm van een wijkagent. We kennen de casus ook helemaal niet in de buitenwereld. We hebben alleen maar één tweet van iemand die iets roept. Hoe gevaarlijk is die nou daadwerkelijk? Soms kan je misschien wel iets met een wijkagent... die bij iemand die een beetje in de war is iets doen. Misschien moet er een heel arrestatieteam naar binnen. Dat vraagt heel wat meer voorbereiding en dergelijke. Ook aan de woordvoeringkant? Ook aan de woordvoeringkant. Want op het moment dat iemand zo'n arrestatieteam ziet rijden... dan moet je wel je verhaal klaar hebben.; Look, what is out there about Sander at the moment is one tweet. In which he tells something threatening. But what we really know about Sander. What we know, how far it is with Sander's plans. I'm not going to tell you all that. What it comes down to now is that, again, the police, the public administration in this case. They can do their job with the information we have about Sander. To then take away the threat with it. My work, the talking about what we do, can never endanger such research. But the tweet is out there in the outside world. In the fictitious cases, Bart calls or someone from his team calls with wording. And says, hey, there's a tweet. Well, maybe we've already got some phone calls. So it could also be the other way around. That we call a team and say, we're getting questions here. How is this? And in this case, it depends on what is going on in the outside world. What is going on in the outside world. What is going on in the outside world. What is going on in the outside world. And in this case, it depends on what happens further in the cases. In how far we are going to talk about it. Sometimes it's in there that you, as a journalist, say, we've seen this tweet. Are you already ready? Are you already in a state of readiness? Are you scaled up? What do you say then? Of course we also see this kind of tweets. And we can't say what we will or won't do with it. If this kind of tweets are seen, then the way it is needed is treated there. And whether we are that, whether it is the police or in the form of a district agent. We don't know the cases at all in the outside world. We only have one tweet from someone who is calling something. How dangerous is he actually? Sometimes you can do something with a district agent who is a bit in the bar. Maybe there should be a whole arrest team inside. Yes, that requires a lot more preparation and so on. Also on the wording side? Also on the wording side. Because the moment someone sees such an arrest team driving, then you have to have your story ready.;;
82;De_Dienst_afl_5_seg_82;0 days 00:27:02;0 days 00:27:31;Liesbeth; Terwijl Inge zich bezighoudt met bellende journalisten... ga ik terug naar Sander en overleg ik met Bart... wat er verder moet gebeuren. Want het belangrijkste lijkt me dat we blijven weten waar hij is... en vooral of hij naar Nederland komt. Dus dat lijkt me dat je dat dan met Europese diensten... maar ook met de Marsechaussee in de gaten houdt... of hij terug naar Nederland komt. En als hij in beweging komt in Libië, als hij dat kamp uitgaat... dat we hem volgen.; While Inge is busy with calling journalists, I go back to Sander. And I discuss with Bart what needs to happen next. Because it seems to me the most important thing is that we keep knowing where he is. And especially whether he comes to the Netherlands. So it seems to me that you do that with European services. But also with the Mara Socher, keeping an eye on whether he comes back to the Netherlands. And if he comes into action in Libya, if he leaves that camp, that we follow him. That we know where he goes.;DI10;(1, 2)
83;De_Dienst_afl_5_seg_83;0 days 00:27:31;0 days 00:27:38;Mixed; Dat we weten waar hij heen gaat. Het is nu wel zo natuurlijk dat de buitenwereld geallerteerd is.; Of course, the outside world is now alerted.;DI10;(1,)
84;De_Dienst_afl_5_seg_84;0 days 00:27:38;0 days 00:29:19;Bart; Het is nu bomvol in de media, iedereen gaat hier vanaf weten. Dat maakt het lastig voor het onderzoek. Tegelijkertijd, omdat het in de media is geweest... zijn we nu in de gelegenheid om het OM, het Openbaar Ministerie... te gaan informeren dat er een mogelijke dreiging is. Dat is er ook een noodzaak toe. Op het moment dat hij nu terug gaat komen... moeten we ervoor zorgen dat de politie voldoende positie heeft opgebouwd... op het moment dat hij terugkomt, echt controle op hem kunnen gaan krijgen. En dan die zaak op gaan bouwen, een eigen zaak op gaan bouwen. Daarvoor is het belangrijk dat wij hen zoveel informatie geven... dat zij voldoende haakjes hebben om zelf dingen te kunnen gaan doen. We sturen een amtsbericht naar de landelijke officier van justitie. Die, zoals ik eerder al had verteld, heeft al meegelesen in de hele zaak. Is zelf op de hoogte. Maar die willen heel graag de politie informeren. Wij willen heel graag een hele sterke zaak opbouwen... om enerzijds de aanslag te voorkomen. Maar tegelijkertijd er ook voor zorgen dat we zoveel mogelijk weten... over het netwerk van Sander. Zodat we ook toekomstige aanslagen kunnen voorkomen. Waardoor de zaak zo groot mogelijk is en zo hard mogelijk is... om de politie zo goed mogelijk te laten ingrijpen. Want om nogmaals een keer te benadrukken... wij mogen eigenlijk niets. Wij hebben geen executieve taken. Wij kunnen niemand arresteren, we kunnen niemand achterover trekken. Dus we moeten er echt voor zorgen... dat de politie zo goed mogelijk uitgerust is... om ervoor te zorgen dat ze deze dreiging kunnen keren. Dat doen we dus door middel van een amtsbericht.; It is now full of bombs in the media. Everyone is going to know about this. On the one hand, that makes it difficult for the investigation. At the same time, because it has been in the media, we are now in the opportunity to inform the OM, the public ministry. That there is a possible threat. That is also an emergency. When he comes back, we have to ensure that the police have built enough positions. So that when he comes back, they can really get control of him. And then build up that case, build up an own case. It is important that we give them so much information. That they have enough hooks to be able to do things themselves. We are sending an emergency message to the national officer of justice. Who, as I said earlier, has already read it in the whole case. He himself is on the lookout. But they really want to inform the police. And he really wants to build a very strong case. To prevent the attack on the one hand. But at the same time also to ensure that we know as much as possible about the network of Sander. So that we can also prevent future attacks. So that the case is as big as possible. And as hard as possible. To really let the police intervene as well as possible. Because to emphasize again. We actually don't allow anything. We don't have executive duties. We can't arrest anyone. We can't pull anyone back. So we really have to make sure that the police are as well equipped as possible. To make sure that they can face this threat. We do that through an emergency message.;;
85;De_Dienst_afl_5_seg_85;0 days 00:29:19;0 days 00:29:37;Liesbeth; We moeten dus een amtsbericht gaan schrijven... zodat de politie aan de slag kan. In dat amtsbericht willen we zoveel mogelijk zetten... waar zij een zaak mee kunnen bouwen. Maar we zitten ook met het belang van bronbescherming. Deze informatie komt uit bijzondere inlichtingemiddelen... zoals tappen en gesprekken met onze bronnen.; Okay, so we have to start writing an emergency message. So that the police can take action. In that emergency message we want to put as much as possible. Where they can build a case with. But we are also concerned with source protection. Because part of this information comes from special intelligence. Such as steps and conversations with our sources.;;
86;De_Dienst_afl_5_seg_86;0 days 00:29:37;0 days 00:29:50;Bart; Dan moet je ervoor zorgen dat die informatie die daarin staat... die dan ook bij de advocaten en bij de tegenpartij terechtkomen... moet je ervoor zorgen dat die informatie... niet terug herleidbaar is naar ons bronnen.; Then you have to make sure that the information that is in there. Which then also comes to the lawyers and the counterpart actually. You have to make sure that that information is not redirected back to our sources.;;
87;De_Dienst_afl_5_seg_87;0 days 00:29:50;0 days 00:29:52;Liesbeth; Linda en de docent.; Well, Linda and the teacher.;;
88;De_Dienst_afl_5_seg_88;0 days 00:29:52;0 days 00:30:00;Bart; Bijvoorbeeld, maar ook de manier waarop we bijvoorbeeld... dat trainingskamp gehakt hebben. Waarop we die meneer Anas hebben gehakt.; For example, but also the way in which we have hacked that training camp. Why we hacked that Mr. Anas.;;
89;De_Dienst_afl_5_seg_89;0 days 00:30:00;0 days 00:30:04;Liesbeth; Dat moet hij natuurlijk niet weten. Dat moet hij niet weten.; Oh yes, yes. Of course he shouldn't know that.;;
90;De_Dienst_afl_5_seg_90;0 days 00:30:04;0 days 00:30:16;Bart; Want je wil eigenlijk zo lang mogelijk kunnen genieten... van die positie die je op hem hebt. Dus je zit met de moeilijkheid... dat je zoveel mogelijk informatie wil geven... maar dat je tegelijkertijd je bronnen moet beschermen.; He shouldn't know that. Because you actually want to be able to enjoy the position you have on him for as long as possible. So you have the difficulty that you want to give as much information as possible. But at the same time you have to protect your sources.;;
91;De_Dienst_afl_5_seg_91;0 days 00:30:16;0 days 00:30:29;Liesbeth; En je modus operandi. En je modus operandi. Ik snap natuurlijk dat het de samenwerking is... tussen de dienst en tussen die partijen. Maar het voelt toch ook een beetje... alsof je dan net voor het einde eruit moet stappen.; Yes, and your modus operandi. And your modus operandi. Yes, yes, of course I know what the cooperation is between the service and those parties. But it also feels a bit like you have to step out just before the end.;;
92;De_Dienst_afl_5_seg_92;0 days 00:30:29;0 days 00:31:13;Bart; Zo voelt het af en toe. Het grootste succes voor ons is... we werken eigenlijk toe naar dat AMS-bericht. Op het moment dat we dat AMS-bericht gemaakt hebben... dan valt er eigenlijk... er valt toch een beetje een deel van de verantwoordelijkheid... kunnen we dan gaan delen met anderen. Dus daar waar jij tot op heden de hoofdverantwoordelijke bent geweest... voor het tegengaan van een aanslag door Sander... als bewerker... je kunt nu een klein beetje achterover gaan leunen... en zeggen van oké, mijn positie is nog steeds belangrijk... ik voel me nog steeds verantwoordelijk... maar het OM en politie hebben het nu overgenomen... en die gaan proberen om die aanslag te voorkomen.; Yes, that's how it feels from time to time. The biggest success for us is actually that we actually work towards the emergency message. Yes. At the moment that we have made the emergency message. Then there is actually a part of the responsibility that we can then share with others. So where you have been the main responsible until now. For the counter-attack by Sander, you as a worker. You can now lean back a little bit and say, okay, my position is still important. I still feel responsible. But the OM and the police have taken over now. And they are going to try to prevent that attack.;;
93;De_Dienst_afl_5_seg_93;0 days 00:31:18;0 days 00:31:55;Liesbeth; Bart zei het al, de dynamiek is veranderd. Een heel klein stukje van de zaak ligt nu in de buitenwereld. Politie en OM worden op de hoogte gebracht... en alle ogen zijn gericht op het trainingskamp in Libië. In de volgende en laatste aflevering van deze serie... hoor je hoe de zaak van Sander afloopt. Dit was de vijfde aflevering van De Dienst... een podcast van de AFVD. Abonneer je nu zodat je niets van het onderzoek hoeft te missen... en laat ons vooral weten wat je van deze serie vindt... via een recensie in je favoriete podcast-app.; Bart already said it, the dynamic has changed. A very small part of the case is now in the outside world. The police and the OM are brought to the top. And all eyes are focused on the training camp in Libya. In the next and final episode of this series, you will hear how Sander's case is going down. This was the fifth episode of De Dienst, a podcast by the AFVD. Subscribe now so you don't have to miss any of the research. And let us know what you think of this series through a review in your favorite podcast app.;;
