seg_id;start;end;speaker;transcription;translation
De_Dienst_afl_4_seg_71;0 days 00:16:17;0 days 00:16:23;Liesbeth; Bijvoorbeeld de aanslag in Bataclan, de mensen die daarachter zitten, zijn dat al mensen die ook al in dit soort systemen staan?; For example, the attack in Bataclan, the people behind it, are those people who are already in these kinds of systems?
De_Dienst_afl_4_seg_72;0 days 00:16:23;0 days 00:16:32;Bart; Het waren mensen die voor een deel wel al bekend waren. Het waren mensen afkomstig voor een deel uit Europa die al op de radar stonden van verschillende diensten.; They were people who were partly already known. They were people from Europe who were already on the radar of various services.
De_Dienst_afl_4_seg_73;0 days 00:16:32;0 days 00:16:35;Liesbeth; En hoe kan het dan dat ze daar dan doorheen zijn geglipt?; And how is it possible that they slipped through there?
De_Dienst_afl_4_seg_74;0 days 00:16:35;0 days 00:17:04;Bart; Dat is mogelijk omdat je leeft in een rechtsstaat. En je wil niet in een land wonen waarin de controle op je bevolking dermate groot is dat je van iedereen weet waar ze op welk moment zijn. En je woont in een land en je woont op een continent in de Europese Unie waar open grenzen zijn. Wat we ook belangrijk vinden dat die grenzen open blijven. En dat betekent dus ook dat je bepaalde risico's neemt.; That is possible because you live in a rule of law and you do not want to live in a country where the control over your population is so great that you know from everyone where they are at what moment. And you live in a country and you live on a continent in the European Union where there are open borders, which we also find important that those borders remain open. And that also means that you take certain risks.
De_Dienst_afl_4_seg_75;0 days 00:17:04;0 days 00:17:10;Liesbeth; Hoe werkt het als je moet samenwerken met een dienst in een land die een heel andere kijk heeft op die mensenrechten?; How does it work if you have to work together with a service in a country that has a very different view on human rights?
De_Dienst_afl_4_seg_76;0 days 00:17:10;0 days 00:17:57;Bart; Dat is best een lastige. En daarvoor ben je ook continu gezamenlijk aan het kijken van wat ga ik wel delen en wat ga ik niet delen. En op het moment dat je redelijk scherp voor jezelf hebt een aantal elementen waarvan je denkt van ook hier kan ik de zaak mee verder helpen. Dan alsnog ga je toestemming vragen om deze persoonsgegevens te mogen delen met een dergelijke dienst. Dus dan gaan we naar onze dg en zeggen we willen dat en dat en dat. Met betrekking tot die en die persoon willen we gaan delen en daar kan die persoon die en die risico's mee lopen. En dan is het aan de dg om die beslissing te nemen. En des te zwaarder de keuze is des te hoger wordt die ook neergelegd. Dus bij dg komen er hele zware beslissingen terecht. En het is nooit tussen goed en fout het is altijd tussen bijna fout en fout.; That is quite a difficult one. And for that you are also continually looking together at what I am going to share and what I am not going to share. And at the moment that you have a number of elements for yourself that you think of, here I can continue to help with the case. Then you will still ask permission to be allowed to share these personal data with such a service. So then we go to our DG and say, okay, we want that and that and that with regard to that person. We want to share and that person can take those risks. And then it is up to the DG to make that decision. Yes, the heavier the choice is, the higher we put it down. So with DG very heavy decisions are made. And it is never between right and wrong, it is always between almost wrong and wrong.
De_Dienst_afl_4_seg_77;0 days 00:17:59;0 days 00:18:02;Liesbeth; Ik ben blij dat ik de dg nu ben. Nee, ik ook.; I'm glad I'm the DG now. No, me too.
De_Dienst_afl_4_seg_78;0 days 00:18:02;0 days 00:18:05;Bart; Nee, het is een zware verantwoordelijkheid. Jeetje, nou ja.; No, it is a heavy responsibility. Well, yes.
De_Dienst_afl_4_seg_79;0 days 00:18:05;0 days 00:18:21;Liesbeth; Want Sander is en blijft natuurlijk gewoon een Nederlandse staatsburger. Die ook de bescherming van de AIVD in die zin geniet. Maar staatsburger of niet, zolang we niet weten waar Sander is, blijft de dreiging bestaan. Alleen, hoe ga je zo iemand vinden?; Because Sander is and remains a Dutch citizen who also enjoys the protection of the IFD in that sense. But citizen or not, as long as we do not know where Sander is, the threat remains. But how are you going to find someone like that?
De_Dienst_afl_4_seg_80;0 days 00:18:21;0 days 00:18:39;Bart; Dat zou kunnen via kabelinterceptie. Maar dan moet je heel duidelijke richtingen hebben waar je zou moeten gaan zoeken. Dan moet je een heel duidelijk profiel hebben. Dat is een relatief nieuw middel. We gebruiken dat weinig. Maar misschien is het goed als je zo eventjes met een expert op dat terrein gaat praten.; That could be through cable interception. But then you have to have a very clear direction where you should look. Then you have to have a very clear profile. That is a relatively new medium. We don't use it much, but maybe it's good if you talk to an expert about it in a moment.
De_Dienst_afl_4_seg_81;0 days 00:18:42;0 days 00:19:06;Liesbeth; Je hoort het al aan Bart. Kabelinterceptie is een gevoelig en ingewikkeld middel. Het is ook een heel zwaar middel dat in 2018 veel stofdeet opwaaien onder de term sleepnet. De AIVD mag het alleen bij hoge uitzondering inzetten. En dat doen ze dus ook niet zo heel erg vaak. Ik ga praten met Mark. Hij is teamhoofd kabelinterceptie. Om maar bij het begin te beginnen. Wat doet Mark precies?; You've heard it before, Bart. Cable interception is a sensitive and complicated medium. It is also a very heavy medium. That in 2018 a lot of dust is blown up under the term sludge net. The IFD is only allowed to use it at high emissions. And they don't do that very often. I'm going to talk to Mark. He is head of cable interception. Let's start with the beginning. What exactly does Mark do?
De_Dienst_afl_4_seg_82;0 days 00:19:06;0 days 00:20:04;Mark; We zijn verantwoordelijk voor het organiseren van de mogelijkheid om kabelinterceptie te kunnen inzetten. Als middel. Dat betekent het bouwen van de techniek. Het contact leggen met plekken waar we het willen doen. Het zorgen dat de data goed binnenkomt. Het zorgen dat het goed kan worden opgeslagen. Uiteindelijk hopen we daarmee een goede bijdrage te leveren aan het inlichtingproces. Nederland is nogal een belangrijk land op internetvlak. We hebben een hele uitgebreide infrastructuur in Nederland. Met heel veel plekken, datacenters, heel veel kabels, c-kabels, landkabels. Het is niet eenvoudig. Het is niet zo dat je met een USB-stick naar een gebouw loopt. En dat je daar dan zegt doe mij maar internetverkeer. Het zijn gigantische volumes. Gigantisch veel plekken. Dus überhaupt om te bepalen waar je moet starten. En waar je zou willen zitten is al een hele wetenschap op zichzelf.; We are responsible for organizing the possibility of being able to use cable interception as a means. That means building the technology. Contacting with places where we want to do it. Ensuring that the data comes in well. Ensuring that it can be stored well. And eventually we hope to make a good contribution to the information process. The Netherlands is still an important country on the internet. We have a very extensive infrastructure in the Netherlands. With a lot of places, data centers, a lot of cables, sea cables, land cables. And it's not easy anyway. It's not like you walk to a building with a USB stick and say, do me internet traffic. It's huge volumes, a lot of places. So to determine where to start and where to sit is already a whole science in itself.
De_Dienst_afl_4_seg_83;0 days 00:20:04;0 days 00:20:35;Liesbeth; Oké, als ik het goed begrijp, zit het als volgt. Al ons telefoon- en internetverkeer loopt via miljoenen kabels. En Nederland is hier een belangrijk knooppunt in. Bij kabelinterceptie ga je op een bepaald punt in zo'n kabel een tab zetten. Zodat je een stukje van de data die er doorheen loopt kunt onderscheppen. Maar daar behaal je dus ook veel meer data binnen dan je strikt noodzakelijk nodig hebt. En om die reden is het een heel zwaar middel dat maar zelden wordt ingezet. Maar voordat we daar verder op ingaan. Waarom is Nederland eigenlijk zo'n belangrijk knooppunt geworden?; Okay, if I understand it correctly, it's as follows. All our telephone and internet traffic runs through millions of cables. And the Netherlands is an important hub here. At cable interception, you are going to put a tab at a certain point in such a cable. So that you can extract a piece of the data that runs through it. But you get a lot more data in there than you necessarily need. And for that reason, it is a very difficult tool that is rarely used. But before we go any further, why has the Netherlands become such an important hub?
De_Dienst_afl_4_seg_84;0 days 00:20:35;0 days 00:21:18;Mark; Nederland is niet overigens geen monopolist of zo. Er zijn natuurlijk heel veel van die soort knooppunten in de wereld. Maar een symptoon van internetverkeer is dat het 1. Vaker redundant wordt uitgevoerd. Dat het op veel plekken dubbelingen zitten in de infrastructuur. Zodat uiteindelijk het internet altijd kan blijven staan. Twee, we hebben in Nederland een vrij unieke combinatie van niet alleen knooppunten op internet. Maar ook heel veel services die er omheen hangen die in Nederland gevestigd zijn. Zoals datacenters, datacentercapaciteit, storage. Ook grote spelers op het gebied van kabel aanleggen, et cetera. Dus er zit een hele economie omheen eigenlijk. Die maakt dat Nederland iets meer is dan alleen maar een simpel knooppunt.; The Netherlands is not a monopolist or anything. There are of course a lot of such hubs in the world. But one symptom of internet traffic is that it is often redundant. That there are duplicates in the infrastructure in many places. So that in the end the internet can always remain. Two, we have a fairly unique combination in the Netherlands of not only hub points on the internet. But also a lot of services that hang around it, which are established in the Netherlands. Such as data centers, data center capacity, storage. Also large players in the field of cable connections, etc. So there is a whole economy around it actually. That makes the Netherlands a little more than just a simple hub point.
De_Dienst_afl_4_seg_85;0 days 00:21:18;0 days 00:21:22;Liesbeth; Waarom heeft Nederland die plek verworgen? Ja, dat is historisch eigenlijk.; Why did the Netherlands choose that place? Yes, it is actually historical, pure coincidence.
De_Dienst_afl_4_seg_86;0 days 00:21:22;0 days 00:21:58;Mark; Echt puur toeval. Vanaf 1992 had het NICEF. Dat is het groot natuurvisiesinstituut in Amsterdam. Dat was een van de eerste samen met zes andere wetenschappelijke instituten. Hadden zij een soort van internetverbinding. Om eigenlijk wetenschappelijke data met elkaar over de oceaan te kunnen delen. En daarmee heeft Nederland al van nature vanaf het begin een eerste positie gehad. En dat is eigenlijk daarna alleen maar uitgebouwd. Ook in combinatie met goede universitair scholing. Een hele economie die er omheen is gaan draaien, et cetera.; From 1992, in 1992, it had NICEF. That is the Great Nature Vision Institute in Amsterdam. As one of the first, together with six other scientific institutes, they had a kind of internet connection. To actually be able to share scientific data with each other about the ocean. And with that, the Netherlands has already had a first position in nature from the beginning. Yes. And that has actually only been expanded afterwards. Also in combination with a good university student. A whole economy that has been running around it, etc.
De_Dienst_afl_4_seg_87;0 days 00:21:58;0 days 00:22:10;Liesbeth; Oké, dus Nederland heeft heel veel van die kabels lopen. En is een belangrijke internationale speler. Het is en blijft een tamelijk abstract onderwerp. En ik vind het best complex om te begrijpen. Het complexiteit zit hem ook in de techniek.; Okay, so the Netherlands has a lot of those cables running. And is an important international player. It is and remains a rather abstract subject. And I find it quite complex to understand. The complexity is also in the technique.
De_Dienst_afl_4_seg_88;0 days 00:22:10;0 days 00:22:46;Mark; Wat heel veel mensen niet beseffen is dat over een glasvezel gaat licht. Dus eigenlijk data wat zich transporteert is niets anders dan licht. Wat met een laser die met een hele hoge snelheid, een hele hoge frequentie... eigenlijk piepjes of lichtpiepjes afvuurt. En dat moet omgezet worden naar data. Dus uiteindelijk zou als je intercepties zou plegen... zou je licht kopiëren of licht aftappen. Maar met licht kun je nog niks. Dus om van licht data te maken, daar is allerlei complexe apparatuur voor nodig. Die vooral ook in het telecomsector wordt gebruikt.; What a lot of people don't realize is that light goes over a fiberglass. So actually data that is transported is nothing but light. What with a laser, which fires light beams at a very high speed, at a very high frequency. And that has to be converted into data. So in the end, if you had an interception, you would copy light or tap off light. But you can't do anything with light. No. So to make light data, all kinds of complex equipment are needed. Which is mainly used in the telecom sector.
De_Dienst_afl_4_seg_89;0 days 00:22:46;0 days 00:22:48;Bart; En door internetaanbieders.; And by internet providers.
De_Dienst_afl_4_seg_90;0 days 00:22:48;0 days 00:23:00;Mark; En dat al die bewerkingen door die apparatuur leidt uiteindelijk... tot een e-mail of een browsing of dat soort data.; And all those effects through that equipment eventually lead to an email or a browsing. Or that kind of data.
De_Dienst_afl_4_seg_91;0 days 00:23:06;0 days 00:23:21;Liesbeth; Een technisch verhaal dus. En dan is het ook niet zo gek dat daar in het publieke debat... veel discussie over kan ontstaan. Zoals in 2017 rondom het referendum over de Wet op de Inlichting en Veiligheidsdiensten. In de Volksmond als snel de Sleepwet genoemd.; So a technical story. And then it's not so strange that there can be a lot of discussion about it in the public debate. Such as in 2017 around the referendum on the law on the intelligence and security services. In the Volksmond as quickly called the drag law. How did Mark look at it? And the discussion has done quite a bit with me.
De_Dienst_afl_4_seg_92;0 days 00:23:21;0 days 00:23:26;Mixed; Hoe keek Mark daarnaar? De discussie heeft best wel wat met me gedaan.; Especially because the image that was in the public life now has a lot to do with it.
De_Dienst_afl_4_seg_93;0 days 00:23:26;0 days 00:25:32;Mark; Ten meer omdat het beeld wat in het publiek leefde... niet helemaal strookt met het beeld wat wij hebben van het middel. Er was een vrij negatief beeld in het publiek. Dat er een Sleepwet en heel veel privacy geschonden wordt... van heel veel onschuldige burgers dat we hele wijken zouden tappen. De praktijk is dat het aard van het middel niet dusdanig... dat dat per se zo zou gaan gebeuren. Ten eerste ten aanzien van het middel is dat veel meer gericht op buitenlands verkeer. Verkeer van buitenland naar buitenland of eventueel buitenland naar binnenland. Maar binnenland binnenland zit meestal niet op kabelinterceptie... op die plekken waar wij interesse in hebben. En de prioriteiten van de dienst worden bepaald door de regering... en die zijn leidend eigenlijk in de keuze voor waar we gaan zitten. Dus als wij als AIVD, dat staat ook in de jaarverslagen... we doen onder andere onderzoek naar Rusland... dan zullen we op zoek gaan naar plekken waar bijvoorbeeld verkeer... van en naar Rusland of uit Rusland voorbij zou kunnen komen. Wat voor de diensten ook niet altijd even makkelijk was... is dat het voor de tegenstanders heel makkelijk was om hun... tegengeluid te mobiliseren. En voor de diensten die zijn natuurlijk gewoon gebonden aan de wet... en we kunnen moeilijk de wet gaan verdedigen. Dat was altijd wel een lastige. En wat je ook zag is omdat het complexe materie is... maar we er niet zoveel over kwijt kunnen... is het wel lastig voor met name journalisten om een hele goede beeldvorming... om een echt scherpe beeldvorming te kunnen plaatsen. Dat is aan het einde wel gebeurd, was het veel genuanceerder... aan het einde richting het referendum, maar uiteindelijk... dat referendum was toch net aan negatief. En toen kwam bovenop de wet, die op zichzelf ook best wel ingewikkeld is... de wet is niet altijd even duidelijk... kwam ook nog extra, zeg maar... ja, hoe noemen we dat zeggen, niet waarborgen... maar extra verplichtingen aan de diensten waar we aan moeten houden... in het kader van kabelinceptie.; Because the image that was in the public life now has a lot to do with the image that we have of the medium. There was a rather negative image in the public. That there was a drag law and a lot of privacy was damaged by a lot of innocent citizens. That we would trample whole neighborhoods. The practice is that the nature of the medium, not necessarily that it would happen like that. First of all, besides the medium, it is much more focused on foreign traffic. Traffic from foreign to foreign or possibly foreign to domestic. But domestic and domestic are usually not on cable interception in those places where we are interested. And the priorities of the service are really determined by the government. And they are actually leading in the choice of where we are going to sit. So if we as AIVD, which is also in the annual report, we do research on Russia among other things. Then we will look for places where traffic from and to Russia or from Russia could pass. What was not always easy for the services, is that it was very easy for the opponents to mobilize their counter sounds. And for the services, they are bound to the law and we can hardly defend the law. That was always a difficult one. And what you also saw is that because it is a complex matter, but we can't give up on it. It is difficult, especially for journalists, to place a very good image. To be able to place a really sharp image. And that did happen in the end. It was much more nuanced towards the end of the referendum. But in the end, that referendum was just negative. And then came the law, which in itself is quite complicated. The law is not always clear. There were also extra obligations to the services that we had to adhere to in the context of cable interception.
De_Dienst_afl_4_seg_94;0 days 00:25:33;0 days 00:25:45;Liesbeth; Maar laten we dit even praktisch maken. Stel, er komt een verzoek tot interceptie bij de afdeling van Mark binnen. Wat gebeurt er dan? En wat is het verschil... tussen een gewone tap en kabelinterceptie?; But let's make this practical. Suppose there is a request for interception at Mark's department. What happens then? And what is the difference between a regular tap and cable interception?
De_Dienst_afl_4_seg_95;0 days 00:25:45;0 days 00:25:54;Mark; Op het moment dat we iemand een target zouden hebben onderkend... en we zijn geïnteresseerd in hem of haar... dan kunnen we gewoon eigenlijk direct een gerichte tap inzetten.; The moment we have identified a target and we are interested in him or her, then we can actually insert a directed tap.
De_Dienst_afl_4_seg_96;0 days 00:25:54;0 days 00:25:57;Liesbeth; Zoals in het geval van mijn case.; Like in my case?
De_Dienst_afl_4_seg_97;0 days 00:25:57;0 days 00:26:54;Mark; Zoals in het geval van jouw case. In principe heb je dan opbrengst van één iemand, over één iemand. En doe je verder geen inbreuk op privacy van anderen. Kabelinterceptie zit helemaal aan de andere kant van het spectrum. Het is natuurlijk een bulkmiddel... waarin veel data wordt verzameld in één keer. Maar waarin je niet die gerichtheid hebt van één persoon. En communicatie wordt op een bepaalde manier afgehandeld. Dus als jij een pakketje moet versturen van Nederland naar Amerika... dan is het vaak uiteindelijk een ondergrondse zeekabel... waarover dat pakketje moet gaan verlopen. Die ondergrondse zeekabel is niet in beheer van Ziggo. Ziggo is maar een relatief kleine speler. Hij heeft geen zeekabel in zijn eigen bezit. Moet hij in huren, of moet hij service in huren... bij een andere speler. En die doen echt die hoogover strategische communicatie. Wat is het nut van kabelinterceptie?; Like in your case, yes. So then you basically have the contribution of one person over one person. And then you don't break into the privacy of others. Cable interception is completely on the other side of the spectrum. It is of course a bulk medium, in which a lot of data is collected at once. But in which you do not have that privacy of one person. Ah, okay. And communication is negotiated in a certain way. So if you have to send a package from the Netherlands to America, then it is often ultimately an underground air cable, which the package has to go through. Well, the underground sea cable is not in control of Ziggo. Ziggo is just a relatively small player. He does not have sea cables in his own possession. Does he have to hire or does he have to hire a service at another player? And they really do that high-over strategic communication.
De_Dienst_afl_4_seg_98;0 days 00:26:54;0 days 00:26:57;Liesbeth; Het nut is dat we een extra middel hebben...; What is the use of cable interception?
De_Dienst_afl_4_seg_99;0 days 00:26:57;0 days 00:27:18;Mark; waarmee we in theorie vooral de ongekende dreiging... maar ook gekende dreigingen kunnen vinden... als alle andere middelen eigenlijk niet toereikend zijn. Dus het is een zwaar middel? Het is een zwaar middel, absoluut. Want als die interceptie gebeurt... dan komt er een hele hoop data binnen.; Well, the use is that we have an extra means, with which we, in theory, again, as I just said, can mostly find unknown threats, but also known threats, if other means are actually not sufficient. So it is a bulk medium. It is a bulk medium, absolutely, that is.
De_Dienst_afl_4_seg_100;0 days 00:27:18;0 days 00:27:27;Liesbeth; En dat is een zwaar middel. Als die gebeurt, dan komt er een hele hoop data binnen... waarvan ook een heel groot deel niet belangrijk is, niet bruikbaar is.; Because if that interception, if that happens, then a lot of data comes in, of which a large part is not important, is not usable.
De_Dienst_afl_4_seg_101;0 days 00:27:27;0 days 00:27:57;Mark; Ja, dat klopt. Dus naast het regime om toestemming te verkrijgen... hebben we ook nog een relevantieregime. En we hebben ook nog een vernieteringsregime. Dus data die niet gebruikt wordt... die wordt sowieso verwijderd na een jaar. Data die niet relevant wordt verklaard, wordt ook verwijderd. Dus zo zijn er los van de toestemming nog allerlei andere waarborgen... om te zorgen dat die datastroom beheersbaar is... en dat er alleen maar de juiste data overblijft.; Yes, that's right. So in addition to the regime to get permission, we also have a relevancy regime. And we also have a destruction regime. So data that is not used will be deleted anyway after a year. Data that is not relevant will also be deleted. So, apart from the permission, there are still all kinds of other guarantees to ensure that that data stream is manageable
De_Dienst_afl_4_seg_102;0 days 00:28:00;0 days 00:28:39;Liesbeth; Die datastroom waar Marc het over heeft... is niet een duidelijk overzicht waar je simpelweg uit kunt halen wat je nodig hebt. Het is een gigantische bak data, eentjes en nulletjes dus... waar dan met de juiste toestemming, techniek en slimme mensen... de informatie die nodig is uitgedistilleerd kan worden. Laten we dit nog net wat concreter maken door onze zaak erbij te pakken. We weten dat Sander naar het vliegveld in Cairo is gevlogen... en we vermoeden dat hij een reis naar het IS-trainingskamp in Libië zal ondernemen. Zijn eigen telefoon liet hij achter in Nederland... maar het is natuurlijk best aannemelijk... dat hij daar een nieuwe lokale telefoon heeft gekregen. Op welke manier kan kabelinterceptie ons dan helpen hem te vinden? Wat we zouden kunnen doen is kijken...; and that only the right data remains. What the data stream market is about is not a clear overview where you can simply get what you need. It is a gigantic box of data, ones and zeros, where with the right permission, technique and smart people the information that is needed can be distilled. Let's make this a little more concrete by taking our case into account. We know that Sander flew to the airport in Cairo. And we suspect that he will undertake a trip to the IS training camp in Libya. He left his own phone behind in the Netherlands, but of course it is quite acceptable that he got a new local phone there. How can cable interception help us find him?
De_Dienst_afl_4_seg_103;0 days 00:28:39;0 days 00:28:45;Mark; want je zei al dat die route was vrij uniek. Hij heeft contact met een Anas...; What we could do is look. Because you said that route was quite unique, right?
De_Dienst_afl_4_seg_104;0 days 00:28:45;0 days 00:28:57;Liesbeth; en die is leidinggevende van een trainingskamp in Libië. Dus het is aannemelijk dat hij die route zou gaan afleggen. Oké. De combinatie van Anas, zijn gegevens of zijn telefoonnummer...; He has contact with one Anas and he is the leader of a training camp in Libya. So it is assumed that he would deploy that route.
De_Dienst_afl_4_seg_105;0 days 00:28:57;0 days 00:29:24;Mark; en de route die hij gaat afleggen... die zouden we kunnen leggen op de geïncepteerde data. En als we bereid zijn... dan zouden we de geïncepteerde data... op de geïncepteerde data. En als we bereik hebben, dat is natuurlijk wel een randvoorwaarde... we moeten wel zicht hebben op wat er op die route zich afspeelt. Maar mocht dat het geval zijn, dan is de kans vrij groot... dat we hem op die manier kunnen vinden.; The combination of Anas, his phone number, and the route that he is going to deploy, we could put on the intercepted data. And if we have reach, that is of course a boundary condition, we need to have a view of what plays out on that route. But if that is the case, then it is quite likely that we can find him that way.
De_Dienst_afl_4_seg_106;0 days 00:29:24;0 days 00:29:33;Liesbeth; Omdat zijn data van zijn telefoon... die hij waarschijnlijk daar heeft aangeschaft of gekregen heeft... dan overeenkomt met de data die op de kabel is geïncepteerd?; Because his data from his phone, which he probably bought or received there, then coincides with the data that is intercepted on the cable?
De_Dienst_afl_4_seg_107;0 days 00:29:33;0 days 00:29:51;Mark; Ja, zijn data komt... we kunnen dan in ieder geval bevestigen dat hij over die route gaat. En op het moment dat hij dat doet... komt hij ook voor op onze data. Dus dan is het gericht zoeken naar data uit dat gebied? Ja.; Yes, his data comes ... We can at least confirm that he is going over that route. And the moment he does that, he also appears on our data. So then it is aimed at finding data from that area? Yes.
De_Dienst_afl_4_seg_108;0 days 00:29:51;0 days 00:29:54;Liesbeth; Kan dat ook zonder dat telefoonnummer?; Is that possible without that phone number?
De_Dienst_afl_4_seg_109;0 days 00:29:54;0 days 00:30:00;Mark; Jazeker, maar dan zouden we wel wat informatie moeten hebben... over contacten met wie hij in Libië of in Egypte...; Yes, of course. But then we would have to have some information about contacts with whom he would have contacts in Libya or Egypt.
De_Dienst_afl_4_seg_110;0 days 00:30:00;0 days 00:30:03;Liesbeth; We weten van één contactpersoon dat hij daar contact mee heeft gehad.; Yes, we just know from one contact person that he has had contact with there.
De_Dienst_afl_4_seg_111;0 days 00:30:03;0 days 00:30:06;Mark; Dan zouden we daarop kunnen zoeken.; Then we could look for that.
De_Dienst_afl_4_seg_112;0 days 00:30:06;0 days 00:30:21;Bart; Precies. Nou, Wiesbeth. Graag in één zin.; Exactly. Well, Wiesbitt. Yes. Please, in one sentence. What is cable interception actually?
De_Dienst_afl_4_seg_113;0 days 00:30:21;0 days 00:30:27;Mixed; Wat is kabelsinterceptie nou eigenlijk? Als je die goed hebt, dan ben je aangenomen als IVD'er.; And if you got that right, then you are accepted, because we are here again.
De_Dienst_afl_4_seg_114;0 days 00:30:27;0 days 00:30:55;Liesbeth; Jeetje, wat is kabelsinterceptie? Ik vond dat wel een van de ingewikkeldste verhalen om te begrijpen. Ja, is het ook. Met de audio heb je toch al snel een idee van... oh ja, zo zit dat. Maar met dit, het is zo technisch en zo complex en zo groot... dat ik ook nu met terugwerkende kracht... nog beter begrijp waarom die discussie zo hoog is opgeleid. In het land.; Geez, what is cable interception? I thought that was one of the most complicated stories to understand. Yes, it is. Yes. With the audio, you quickly have an idea of how it works. But with this, it is so technical and so complex and so big, that I now understand even better why that discussion has been trained so high in the country. Yes, why?
De_Dienst_afl_4_seg_115;0 days 00:30:55;0 days 00:31:04;Bart; Ja, waarom? Omwetendheid over is? Omdat het zo ondergrondelijk is.; Because there is a lot of ignorance about it? Because it is so underground. Yes.
De_Dienst_afl_4_seg_116;0 days 00:31:04;0 days 00:31:25;Liesbeth; Dus het is zo moeilijk om het te verkleinert... tot een simpele stelling waar je voor of tegen kunt zijn. Aan beide kanten zitten zoveel haken en ogen. Maar wat me nog wel duidelijk is... is dat het een heel ingrijpend middel is. Met een hele grote slagkracht.; So it is so difficult to narrow it down to a simple position where you can be for or against. I don't think so. On both sides there are so many hooks and eyes. Yes. But what is still clear to me is that it is a very aggressive medium. With a lot of power.
De_Dienst_afl_4_seg_117;0 days 00:31:26;0 days 00:31:29;Bart; Waar het nog niet zo eenvoudig is om hem in te zetten.; Yes. Where it is not so easy to put it in.
De_Dienst_afl_4_seg_118;0 days 00:31:29;0 days 00:31:35;Liesbeth; Nee, zeker niet. En los van de technische gedeelte is er ook nog een juridische gedeelte...; No, certainly not. And apart from the technical part, there is of course also a legal part about whether it is allowed at all.
De_Dienst_afl_4_seg_119;0 days 00:31:35;0 days 00:31:41;Bart; of het überhaupt mag. En zou jij het in dit geval wel of niet inzetten?; And what would you do in this case? Well, somewhere this sounds very attractive.
De_Dienst_afl_4_seg_120;0 days 00:31:41;0 days 00:32:24;Liesbeth; Ergens klinkt dit natuurlijk heel aantrekkelijk. We weten niet waar Sander is. We hebben een vermoeden waar hij heen gaat. En wat Mark uitlegde is dat er dan inderdaad wel... dat kabelinterceptie handig kan zijn om iemands locatie te vinden. Tegelijkertijd haal je ook de data van een hele hoop andere mensen binnen. En is het nog maar de vraag of je hem daadwerkelijk vindt in al die data. En de vraag is natuurlijk dan altijd... kan hetzelfde doel, namelijk Sander vinden... ook op een andere manier bereikt worden? En dat lijkt me door de hack op zijn contactpersoon in Libië... dat je daarbij dichter bij een eventueel resultaat zit dan via kabelinterceptie.; We don't know where Sander is. We have a suspicion of where he is going. And what Mark explained is that cable interception can be useful to find someone's location. At the same time, you also get the data from a lot of other people. And it is still the question of whether you actually find him in all that data. And the question is of course always, can the same goal, namely finding Sander, also be achieved in another way? Yes. And that seems to me, through the fence on his contact person in Libya, that there you are closer to a possible result than via cable interception.
De_Dienst_afl_4_seg_121;0 days 00:32:24;0 days 00:32:33;Bart; Daar ben je wel afhankelijk van of er wel of niet gebeld gaat worden. Ik denk dat het heel goed is om dit ook even met de juristen te spreken.; Yes, but that depends on whether it will be called or not. I think it's very good to talk to the lawyer about this.
De_Dienst_afl_4_seg_122;0 days 00:32:33;0 days 00:32:35;Liesbeth; Kan het? Mag het?; Can it?
De_Dienst_afl_4_seg_123;0 days 00:32:35;0 days 00:32:57;Bart; Wat zijn de mogelijkheden hiermee om dat gewoon wel te gaan verkennen? En dat is het mooie van zo'n onderzoek. Je kunt heel veel dingen tegelijkertijd doen. Je hoeft niet... Je moet wel natuurlijk eerst de meest lichte middelen inzetten. Maar tegelijkertijd kun je wel gaan verkennen... wat andere middelen eventueel zouden kunnen gaan opbrengen. Dat kunnen we nu gewoon gaan doen. Tegelijkertijd, andere middelen blijven ook gewoon doorgaan. En dus even kijken wat voor opbrengsten dat gaat geven.; Is it allowed? What are the possibilities to explore this? And that's the beauty of such research. You can do a lot of things at the same time. You don't have to. First of all, of course, you have to use the lightest means. But at the same time you can explore what other means could possibly be applied. We can just do that now. At the same time, other means also just keep going. So let's see what kind of application that will give.
De_Dienst_afl_4_seg_124;0 days 00:32:57;0 days 00:33:05;Liesbeth; Ja. Ik heb wel het idee dat het nu... als het een soort trechter is, dat het steeds kleiner wordt.; Yes. I do have the feeling that now, if it's a kind of tractor, it's getting smaller and smaller.
De_Dienst_afl_4_seg_125;0 days 00:33:05;0 days 00:33:08;Bart; Ja. Heb jij nog twijfels over Sander?; Yes. Do you still have doubts about Sander?
De_Dienst_afl_4_seg_126;0 days 00:33:11;0 days 00:33:15;Liesbeth; Ik denk dat het de correcte antwoord is om te zeggen... dat je altijd twijfels moet blijven hebben.; I think it's the right answer to say that you should always have doubts.
De_Dienst_afl_4_seg_127;0 days 00:33:15;0 days 00:33:17;Bart; Ja, dat is heel correct.; Yes, that's very correct.
