seg_id;start;end;speaker;transcription;translation
De_Dienst_afl_2_seg_72;0 days 00:15:02;0 days 00:16:07;Leonie; Dat hij eraanwezig was? Absoluut, ja zeker. En er staat ook dat hij vaker op de naam die plek is gesignaleerd. Dus je moet wel even kijken van ja god was hij daar voor die demonstratie. Dat zijn allemaal vragen eigenlijk die nu openstaan. En waardoor je eigenlijk verder antwoorden moet proberen te vinden. Wat doet hij zo al in zijn vrije tijd? Wat kunnen zij invulling geven aan hoe die het geloof beleid? Het is een vrouwelijke huisgenoten, mocht je daar opkomen. Wat zou dat betekenen? Wat vindt zij als vrouw met hem te wonen? Heeft ze ooit iets van gemerkt dat dat voor hem een probleem is? Of dat zij zich op een bepaalde manier moet gedragen? Als je iemand spreekt dan kun je dat soort gaten echt heel goed invullen. Dat geeft echt een kleur aan het plaatje. En waar ik als analist altijd naar op zoek ben is wat we niet weten. Dus zelfs als ik een stuk schrijf. Dat is eentje die ik best wel vaak bij nieuwe analisten de invloed zien te krijgen. Schrijf niet alleen op wat je wel weet, maar schrijf ook op wat je niet weet. Wees daar transparant over, anders gaan mensen aannames doen. Dat we wel alles weten, dat soort aannames worden er vaak gedaan.; That he was present. Absolutely, yes, certainly. And it also says that he has been signaled more often ... at those places. So you have to take a look. Was he there before that demonstration? These are all questions that are open now. Yes. And what you actually have to try to find further answers. What is he doing already in his free time? What can he add to how he guides the faith? How does he think ... Yes, this is a female roommate, if you get to that. What would that mean? What does she think of living with him as a woman? Has she ever noticed that this is a problem for him? Or that she has to behave in a certain way? Yes. When someone speaks, you can really fill in that kind of hole. That really gives a color to the picture. And what I am always looking for as an analyst ... is what we do not know. So even if I write a piece ... that is one that I quite often have to see in new analysts. Not only do I write about what you know ... but I also write about what you do not know. Be transparent about that. Otherwise people will make assumptions ... that we know everything. Such assumptions are often made.
De_Dienst_afl_2_seg_73;0 days 00:16:10;0 days 00:16:19;Mixed; Dus ga op zoek naar wat je niet weet. Die vragen worden gesteld door een acquisiteur.; So go looking for what you do not know. Those questions are asked by an acquisitor.
De_Dienst_afl_2_seg_74;0 days 00:16:19;0 days 00:16:27;Liesbeth; In mijn geval is dat Andrea. Zij gaat dus de buitenwereld in om informatie te verzamelen. Hoe gaat dit in zijn werk?; In my case, that is Andrea. She goes into the outside world to collect information. How is this going in her work?
De_Dienst_afl_2_seg_75;0 days 00:16:28;0 days 00:16:50;Andrea; Je moet je voorstellen dat de dienst een interesse heeft in een persoon of een organisatie. Op dat moment komt de bewerker naar mij toe. Die schetst dan de hele casus. Ik ga dan met de betreffende persoon, man, vrouw, instantie, ga ik dan praten. Om te kijken of we daar wat meer informatie uit kunnen krijgen.; You have to imagine that ... the service has an interest in a person or an organization. At that moment ... she comes to work for me. She sketches the whole ... it is a case, let's say. And then I go with the concerned person ... man, woman, instance ... I'm going to talk. To see if we can get some more information out of it.
De_Dienst_afl_2_seg_76;0 days 00:16:50;0 days 00:16:53;Liesbeth; Hoe ben jij op deze plek terechtgekomen?; How did you end up in this place?
De_Dienst_afl_2_seg_77;0 days 00:16:53;0 days 00:17:10;Andrea; Ik wil eigenlijk altijd als spion worden. Ik had er ook mijn studie op aangepast. Wat heb je gestudeerd? Criminologie heb ik gestudeerd. Wat mij heel erg aantrok is het met mensen werken. Je kan natuurlijk heel veel voor onderzoek doen.; Well, I actually always wanted to be a spy. Yes? I had also adapted to my study. What did you study? I studied criminology. What really attracted me ... was working with people. You can of course do a lot of research. You have just heard about the analyst.
De_Dienst_afl_2_seg_78;0 days 00:17:10;0 days 00:17:12;Liesbeth; Je hebt net al op de bewerker gehoord, analist.; But I just think going outside and the interaction ...
De_Dienst_afl_2_seg_79;0 days 00:17:12;0 days 00:17:17;Andrea; Maar ik vind juist dat naar buiten gaan en die interactie. Dat vind ik echt superleuk.; I think that's really super fun. But that also means that your identity ...
De_Dienst_afl_2_seg_80;0 days 00:17:17;0 days 00:17:24;Liesbeth; Maar dat betekent ook dat jouw identiteit wel belangrijk is dat die geheim blijft. Hoe doe je dat?; is important that it remains secret. Yes. How do you do that? Yes, that is ...
De_Dienst_afl_2_seg_81;0 days 00:17:24;0 days 00:17:44;Andrea; Dat is toch schakelen. Van tevoren bespreek je dan, oké, een bepaalde alias creëer je dan. En op die manier ga je dan naar buiten. Je introduceert jezelf wel. Als iemand die bij binnenlandse zaken werkt.; switching. In advance you discuss ... okay, you create a certain alias. And that's how you go outside. You do introduce yourself. As someone who works in the interior industry.
De_Dienst_afl_2_seg_82;0 days 00:17:44;0 days 00:17:48;Bart; Ja, precies. Dus dat kan gewoon wel. Het ligt ook wel een beetje aan het onderzoek.; Yes, exactly. So that's just possible. It's also a bit of research, but usually ...
De_Dienst_afl_2_seg_83;0 days 00:17:48;0 days 00:17:53;Andrea; Maar meestal zeg je wel waar je vandaan komt.; you do tell where you come from.
De_Dienst_afl_2_seg_84;0 days 00:17:53;0 days 00:18:00;Liesbeth; Andrea gaat dus de straat op om mensen vragen te stellen. Maar ik kan me voorstellen dat niet iedereen daarop zit te wachten.; Andrea goes out into the street to ask people questions. But I can imagine that not everyone is waiting for it.
De_Dienst_afl_2_seg_85;0 days 00:18:00;0 days 00:18:10;Andrea; Ja, dat kan wel spannend zijn. Ben je weleens bang geweest? Ja. Er zijn wel momenten geweest dat ik echt wel angstig was.; Yes, that can be exciting. Have you ever been afraid? Yes. Yes? Yes, there have been moments ... that I was really scared.
De_Dienst_afl_2_seg_86;0 days 00:18:11;0 days 00:18:28;Liesbeth; En ben jij dan ook alert op als mensen als je naar specifieke bronnen gaat. Of je achtervolgt wordt of dat soort dingen. Ja. Dat herken je dan. Ja. Dus dat is dan wel zo uit de serie. Dat je nummerborden onthoudt en denkt, hey, die zie jij. Ja.; And are you then also alert ... when you go to a specific source ... whether you are being followed or that kind of thing? Yes, yes. You recognize that. Yes. So that's the way it is from the series. That you remember numbers ... and think, hey, you see that.
De_Dienst_afl_2_seg_87;0 days 00:18:28;0 days 00:18:32;Andrea; En dan word je ook echt opgetraind om daar gewoon om overal...; Yes. Yes, and then you are also really trained ...
De_Dienst_afl_2_seg_88;0 days 00:18:32;0 days 00:18:34;Liesbeth; Oh ja? Ja, ik zet dan wel een knop om.; to just ... everywhere.
De_Dienst_afl_2_seg_89;0 days 00:18:34;0 days 00:18:56;Andrea; Ik ben dan wel echt bezig met de opdracht. En probeer toch altijd wel een manier te vinden om... Je moet voor deze functie ook gewoon goed kunnen inschatten. En echt gewoon goed gevoel van mensenkennis hebben. En voor de situatie daarop in kunnen spelen. En gewoon heel goed kunnen lullen eigenlijk.; Oh yes? Yes, I do put a button on it. I am really busy with the assignment. And ... always try to find a way to ... you just have to be able to assess yourself well for this job. And really just have a good feeling ... for people's knowledge. And for the situation. To be able to play into that. And just be able to talk very well, actually.
De_Dienst_afl_2_seg_90;0 days 00:18:56;0 days 00:19:00;Liesbeth; Ja, precies. Dat vind ik interessant. Je stipt nu een paar dingen aan wat je goed moet kunnen.; Yes, exactly, because I find that interesting. Well, you now point out a few things ... that you have to be able to do well.
De_Dienst_afl_2_seg_91;0 days 00:19:00;0 days 00:19:02;Andrea; Je moet goed kunnen praten zeg je.; You have to be able to talk well, you say.
De_Dienst_afl_2_seg_92;0 days 00:19:02;0 days 00:19:04;Liesbeth; Kun je dat verder uitleggen?; Can you explain that further?
De_Dienst_afl_2_seg_93;0 days 00:19:04;0 days 00:19:23;Andrea; Nee, daar kunnen ineens onverwachte situaties natuurlijk zich voor doen. Dus daar moet je wel een manier op vinden om je daar weer uit te kunnen praten. Of om daar heel snel op te anticiperen. Je moet ook nieuwsgierig zijn. En je moet kunnen doorvragen. Toch een beetje het onderste uit kan weten te halen.; Well, you can of course take unexpected situations. So there you have to find a way ... to be able to talk about it again. Or to anticipate it very quickly. Yes, and you also have to be curious. And you have to be able to ask questions. To be able to get the bottom of it.
De_Dienst_afl_2_seg_94;0 days 00:19:23;0 days 00:19:25;Bart; Soms kunnen natuurlijk mensen heel erg gesloten zijn.; Sometimes people can of course be very closed.
De_Dienst_afl_2_seg_95;0 days 00:19:25;0 days 00:19:52;Andrea; Of je moet een ludieke manier vinden om mensen toch aan het praten te krijgen. Ben je dan eigenlijk gewapend? Nee, nee, nee. Het dragen van een wapen is echt voorbouwen aan de politie. En wij hebben ook echt wel hele andere taken zeg maar. Dus je moet het zo zien dat een politie die gaat onderzoek verrichten op het moment... dat er een melding wordt gemaakt dat iets staat te gebeuren. Of iets is gebeurd.; And then ... Yes, or you have to find a playful way ... to get people to talk anyway. Are you actually armed? No, no, no. Never? The use of a weapon is really an example to the police. And we really do have very different tasks, so to speak. So you have to see it like this ... that a police officer is going to conduct research ... at the moment a report is made ... that something has happened.
De_Dienst_afl_2_seg_96;0 days 00:19:52;0 days 00:19:54;Liesbeth; En dan gaat die onderzoek gaan ze doen.; Yes.
De_Dienst_afl_2_seg_97;0 days 00:19:54;0 days 00:20:01;Andrea; En wij gaan, ja wij zitten met name op het te voorkomen van dat er zaken gebeuren.; And then they will conduct that research. And we are mainly focused on preventing things from happening.
De_Dienst_afl_2_seg_98;0 days 00:20:02;0 days 00:20:11;Liesbeth; Als ik het zo hoor is de droom van Andrea om spion te worden dus in vervulling gegaan. Maar dan heb je eindelijk die droombaan en kun je er vervolgens met niemand over praten.; When I hear it, Andrea's dream of being a spy ... has been fulfilled. But then you finally have that dream job ... and then you can talk to nobody about it.
De_Dienst_afl_2_seg_99;0 days 00:20:11;0 days 00:20:39;Andrea; Ik kan niet op een feestje gewoon vertellen dat ik echt de tofste baan van Nederland heb. Dus ik ben gewoon een beetje die suffe ambtenaar. Sorry. Die gewoon haar werk doet en waar niemand echt in geïnteresseerd is. Maar een ander dingetje is, nou stel ik win die postcode loterij. En de camera ploeg staat voor de deur. Dan moet ik onder de bank springen want ik mag niet met mijn gezicht op de televisie.; I can't just tell at a party ... that I really have the best job in the Netherlands. So, I'm just a bit of a snob. Sorry. Who just does her job ... and nobody really cares about it. But another thing is ... Suppose I win that postcode lottery ... and the camera crew is standing in front of the door. Then I have to jump under the bench ...
De_Dienst_afl_2_seg_100;0 days 00:20:39;0 days 00:20:42;Bart; Dat is niet heel handig. Nee? Nee.; because I can't put my face on the television. That's not very convenient.
De_Dienst_afl_2_seg_101;0 days 00:20:42;0 days 00:20:57;Andrea; Nee want ik gaf al eerder aan bron bescherming is echt heel belangrijk. En dat is een van ons, dat is het grootste goed. Dus als ik met een bron toevallig in het openbare gelegenheid zit en ineens zit een mens... Hey heb ik jou niet gisteren op televisie gezien? Ja dat wil je niet.; No? No, no. No, because I already said earlier ... source protection is really very important. And that's one of our ... that's the most important thing. So if I happen to be in public with a source ... and suddenly there is a person ... Hey, didn't I see you on television yesterday?
De_Dienst_afl_2_seg_102;0 days 00:20:57;0 days 00:21:07;Liesbeth; We hebben het met Andrea nog niet over de case gehad. Zij moet nu de juiste vragen gaan stellen. Hoe gaat ze dat aanpakken? We gaan natuurlijk naar die docent dan toe. Dus dat gaan we voorbereiden.; Yes, you don't want that. We haven't talked to Andrea about the case yet. She now has to ask the right questions. How are they going to tackle that? We are of course going to that teacher.
De_Dienst_afl_2_seg_103;0 days 00:21:07;0 days 00:21:28;Andrea; En vervolgens gaan we dan met die meneer of mevrouw praten. En je interrodeer jezelf gewoon en dan mogen wij een paar vragen stellen. Doe je dat telefonisch of sta je daar voor z'n neus? Dat kan afhankelijk zijn van wat je zelf prettig vindt. Maar ik ga wel gewoon liever, ik sta liever voor z'n neus.; So we're going to prepare that. And then we're going to talk to that man or woman. And you just introduce yourself ... and then we can ask a few questions. Do you do that on the phone or are you standing in front of her nose? That can depend on what you like yourself. But I prefer to stand in front of her nose.
De_Dienst_afl_2_seg_104;0 days 00:21:31;0 days 00:21:37;Liesbeth; De docent kan dus een verrassingsbezoek van Andrea verwachten. En Linda? Ja hetzelfde.; The teacher can expect a surprise visit from Andrea. And Linda? Yes, the same.
De_Dienst_afl_2_seg_105;0 days 00:21:37;0 days 00:21:51;Andrea; En ik zou dan ook wel colten voor aanbellen en zeggen van kunnen we even met je praten. En daar moet je dus ook wel heel erg sensitief mee omgaan. Mensen kunnen daar wel van schrikken.; And then I would also call Colt ... and say, can we talk to you for a while? And you have to be very sensitive about that. People can be scared of that.
De_Dienst_afl_2_seg_106;0 days 00:21:51;0 days 00:22:02;Liesbeth; Maar ik kan me ook voorstellen dat je niet meteen wil dat Sander weet... dat er naar hem een onderzoek gedaan wordt. Terwijl als je zijn huisgenoot benadert en zegt hoor je van de AIVD... dan is de kans groot dat dat bij Sander z'n recht komt.; But I can also imagine that you don't immediately want ... that Sander knows that he is being investigated. While if you approach his housemate and say ... do you hear from the AIVD? Then the chances are high that that will come true for Sander.
De_Dienst_afl_2_seg_107;0 days 00:22:02;0 days 00:22:09;Andrea; Dat zou kunnen ja, maar we kunnen natuurlijk wel bepaalde afspraken... met degene met wie we praten kunnen we maken.; That could be, yes. But of course we can make certain agreements ... with the person we are talking to.
De_Dienst_afl_2_seg_108;0 days 00:22:09;0 days 00:22:21;Liesbeth; En daar vertrouw je dan op dat die worden gewaarborgd? Dat is best groot vertrouwen lijkt me. Het is eigenlijk een interview. Hoe zou je dat aanvliegen?; And then you trust that they will be guaranteed. That seems to be quite a lot of trust. How would you ... Because this is actually an interview. How would you approach that?
De_Dienst_afl_2_seg_109;0 days 00:22:21;0 days 00:22:31;Andrea; Je hebt natuurlijk van tevoren een aantal vragen wat we in ieder geval willen weten... van de persoon in kwestie die hebben voorbereid. Dus dat soort vragen ga je dan wel stellen.; Of course, we have a number of questions beforehand. Of course, what we want to know about the person in question ... we have prepared. So you are going to ask those kinds of questions.
De_Dienst_afl_2_seg_110;0 days 00:22:31;0 days 00:22:35;Liesbeth; En die doe jij samen met de bewerker en de analyst?; And you do that together with the employer and the analyst?
De_Dienst_afl_2_seg_111;0 days 00:22:35;0 days 00:23:19;Andrea; De voorbereiding bedoel ik. Ja. En de analyst heeft natuurlijk een duiding gegeven en een richting. De bewerker werkt dat weer verder uit en daarmee word ik op pad gestuurd. Hoe gaat zo'n gesprek? We moeten natuurlijk niet te dicht op de modus operandi komen. Maar het verschilt hier echt. De ene vindt het heel fijn om gelijk alles op tafel te gooien... en die blert alles te uit. Bij mij zijn er ook dingen die gewoon echt niet interessant zijn. Dan krijg je ineens een spraakwaterval... en de ander die is heel erg gesloten, heel stil. En daar moet je echt wel interviewtechnieken op kunnen loslaten...; The preparation, I mean. Yes, yes, yes. And the analyst has of course given an explanation and direction. The employer works that out further. And with that I am being sent on the road. Yes. How is the conversation going? Yes, of course we shouldn't get too close to the bonus operandi. No. But ... Yes, it really differs. The one who really likes to throw everything on the table right away. And he blurs everything out. Also proves things that are really not interesting. Yes. Then you suddenly get a speech accident. And the other one is very closed, very quiet. And you really have to be able to release interview techniques.
De_Dienst_afl_2_seg_112;0 days 00:23:19;0 days 00:23:28;Liesbeth; om daar iets uit te krijgen. Dus dat ga ik straks ook doen. Ik ga dus met de mensen praten. Dus met de docent en met Linda, of ook met de andere huisgenoten?; Yes. To get something out of it. So I'm going to do that later. Yes, exactly. So I'm going to talk to the people. Yes, so with the teacher and with Linda.
De_Dienst_afl_2_seg_113;0 days 00:23:28;0 days 00:23:33;Andrea; Nee, met de docent en Linda. Dat zijn nu de eerste twee mensen waarmee we gaan praten.; Or also with the other roommates. No, with the teacher and Linda. Those are now the first two people we are going to talk to.
De_Dienst_afl_2_seg_114;0 days 00:23:35;0 days 00:23:39;Liesbeth; En wat zouden we ze dan gaan vragen? We, maar jij dus?; And what are we going to ask them? We?
De_Dienst_afl_2_seg_115;0 days 00:23:39;0 days 00:23:45;Andrea; Merk je veranderingen? Wat is ze opgevallen? Nou heeft de docent natuurlijk zelf al aan de bel getrokken.; Where are you? Well, do you notice changes? What did they notice? Well, of course, the teacher has already called himself.
De_Dienst_afl_2_seg_116;0 days 00:23:45;0 days 00:23:50;Liesbeth; Maar daar kan je dus diep op ingaan. Ja, van waarom? Wat is een reeks aan dingen?; Yes. But you can go deep into that. Yes, why? Yes.
De_Dienst_afl_2_seg_117;0 days 00:23:50;0 days 00:24:03;Andrea; Ja, en zo'n huisgenoot die, als het goed is... maakt zich gewoon zo'n hele verandering dan mee. In iemands gedrag. Ja, zeker ook bejeging naar haar toe. Dus dat soort vragen ga je dan stellen.; What is a series of things? Yes, and such a roommate who, if it is good, makes such a big change. Yes. In someone's behavior. Yes, certainly also, right? Attitude to her. So you are going to ask that kind of question.
De_Dienst_afl_2_seg_118;0 days 00:24:04;0 days 00:24:09;Liesbeth; En het kan ook zomaar zijn dat hier nu uitkomt... dat er niks in hand is.; And it can also just be that it turns out here that San is really, that nothing is going on.
De_Dienst_afl_2_seg_119;0 days 00:24:13;0 days 00:24:33;Andrea; Dan ga je weer terug. Ze merken geen veranderingen op. Daar kan je voor kiezen om nog andere mensen te interviewen. Want wie weet zijn Linda en de persoon in kwestie... toch wel heel erg nauw samen. Of je onderzoek stopt daarbij.; Yes. Then you go back. They notice no change. And then you can choose to interview other people. As you know, Linda and the person in question are very close together. Yes. Yes, or stop your research with that.
De_Dienst_afl_2_seg_120;0 days 00:24:37;0 days 00:25:07;Liesbeth; Oké, dag twee. Weer een hele hoop informatie. Het wordt me steeds duidelijker wat werk er bij de AIVD inhoudt. En het is nu ook wel echt begonnen. En het lijkt zomaar te kunnen zijn... dat er toch wel wat meer aan de hand is met Sander... dan ik aanvankelijk dacht. De acquisiteur gaat nu praten met de docent en zijn huisgenoot... zodat we een beter beeld van hem krijgen. Ik ben heel erg benieuwd wat er uit die gesprekken gaat komen. En dat horen we in de volgende aflevering. Hey Liesbeth, je spreekt met Wart. Ik bel je op dit laatste uur nog even...; Okay, day two. A lot of information again. It is becoming increasingly clear to me what work is involved with the AIVD. And it has really started now. And it seems to be that there is still a little more going on with Sanne than I initially thought. The contractor is now going to talk to the teacher and his roommate, so that we can get a better picture of him. I am very curious what will come of those conversations. And we will hear that in the next episode.
De_Dienst_afl_2_seg_121;0 days 00:25:07;0 days 00:25:20;Bart; omdat er toch nog wat interessants gekomen is... uit de gesprekken van vandaag. Er is een flart van een ISIS-vlag gezien. Het lijkt mij in ieder geval goed genoeg om morgen... zo vroeg mogelijk even met elkaar te spreken.; Hey Liesbeth, this is Bart. I'll call you at this late hour, because something interesting has come out of the conversation today.
