seg_id;start;end;speaker;transcription;translation
De_Dienst_afl_6_seg_62;0 days 00:17:03;0 days 00:17:04;Jan; Nee.; No.
De_Dienst_afl_6_seg_63;0 days 00:17:05;0 days 00:17:09;Liesbeth; Heb je weleens situaties gezeten waar je bang was? Nee.; Have you ever been in situations where you were afraid?
De_Dienst_afl_6_seg_64;0 days 00:17:09;0 days 00:17:11;Jan; Omdat jij stade zenuwen hebt...; No.
De_Dienst_afl_6_seg_65;0 days 00:17:11;0 days 00:17:18;Liesbeth; ...of omdat de situatie nog niet het voorgediend heeft? Ik denk dat ik het makkelijkst kan omschrijven...; Because you are nervous or because the situation has not yet been developed?
De_Dienst_afl_6_seg_66;0 days 00:17:18;0 days 00:17:43;Jan; ...omdat ik nog nooit het gevoel heb dat we niet volledig controle hadden over de situatie. En het kan best wel zo zijn dat als je een specifieke situatie zou isoleren... ...dat dat voor andere mensen best wel heel erg spannend lijkt als ze daarna kijken... ...maar als je het in het gele plaatje ziet... ...en je weet dat het volledig onder controle is... ...omdat er allerlei andere mensen middelen heen staan...; I think I can describe it the easiest way, because I have never had the feeling that we didn't have full control over the situation. And it can be that if you isolate a specific situation, that it seems very exciting to other people when they look at it, but if you see it in the yellow picture, and you know that it is completely under control
De_Dienst_afl_6_seg_67;0 days 00:17:43;0 days 00:17:57;Mixed; ...die optreden op het moment dat het nodig mocht zijn... ...ja, wat dat betreft is het ook minder spannend. Ik had eerder deze serie aan mijn teamhalft Bart gevraagd... ...ik kwam hem namelijk tegen bij de bus halte...; because there are all kinds of other people around who perform at the moment when it is needed, then it is less exciting. I had previously asked my team leader Bart this series,
De_Dienst_afl_6_seg_68;0 days 00:17:57;0 days 00:18:06;Liesbeth; ...en ik wist niet zeker of ik hem gedacht mocht zeggen... ...nou, dat was in dat geval helemaal prima... ...maar als ik jou een keertje tegenkom op straat... ...dan moet ik je niet herkennen denk ik.; because I ran into him at the bus stop and I wasn't sure if I could tell him what I thought. Well, that was fine in that case, but when I run into you on the street,
De_Dienst_afl_6_seg_69;0 days 00:18:06;0 days 00:18:20;Jan; Nee, liever niet. Want dat is inderdaad best wel complex... ...omdat het zo moest kunnen zijn dat ik wel inderdaad met een operatie bezig ben. Precies.; I don't think I should recognize you. No, rather not. That is indeed quite complex, because it could be that I am indeed working on an operation. Exactly.
De_Dienst_afl_6_seg_70;0 days 00:18:20;0 days 00:18:34;Liesbeth; En dat is natuurlijk ook de reden dat we een andere naam gebruiken... ...maar ook bij jou je stem veranderen. Ja. Het is voor jou nog belangrijker dan misschien voor de andere mensen... ...die ik gesproken heb dat jouw identiteit beschermd blijft.; And that is of course also the reason why we use a different name, but also your voice for others. It is even more important to you than maybe for the other people I have spoken to, because your identity remains protected.
De_Dienst_afl_6_seg_71;0 days 00:18:34;0 days 00:19:02;Jan; Ja, en vooral ook omdat mijn werk voor een belangrijk deel is... ...ook contact hebben met mensen op straat... ...en uiteindelijk op het moment dat ik met mensen op straat spreek... ...goed, voor een groot gedeelte is het ophouden van een verhaal... ...of uiteindelijk het voorkomen dat ze erachter komen... ...wat onze werkelijke reden van aanwezigheid is.; Yes, and especially because my work for an important part is also to have contact with people on the street. And eventually, at the moment I speak to people on the street, well, for a large part it is keeping a story or eventually preventing them from finding out what our actual reason for existence is.
De_Dienst_afl_6_seg_72;0 days 00:19:02;0 days 00:19:04;Liesbeth; O ja, dat is het ook.; Oh yes, that is also the case.
De_Dienst_afl_6_seg_73;0 days 00:19:04;0 days 00:19:30;Jan; Ja, zeker. Want we kunnen niet al ons werk natuurlijk bij nacht en ontij altijd maar uitvoeren. Soms moeten we dat ook gewoon tussen de mensen doen. En dat betekent dus dat mijn contact met de mensen... ...en op die manier dus een deel van ons cover, zoals we dat zeggen... ...van onze dekmantel is. En daar hoort natuurlijk ook mijn stem bij en mijn naam.; Yes, of course. Because we can't always perform our work at night and during the day. Sometimes we just have to do that between people. And that means that my contact with people, and in that way a part of our cover, as they say, of our cover is. And of course that also includes my voice and my name.
De_Dienst_afl_6_seg_74;0 days 00:19:30;0 days 00:19:34;Liesbeth; Ja, dus je moet ook nog eens behoorlijk sociale vaardigheden ervoor hebben?; Yes, so you also have to have a lot of social skills for that.
De_Dienst_afl_6_seg_75;0 days 00:19:34;0 days 00:19:36;Jan; Ja, absoluut.; Yes, absolutely.
De_Dienst_afl_6_seg_76;0 days 00:19:36;0 days 00:19:39;Liesbeth; Je moet een leuk babbeltje met iemand kunnen houden.; You have to be able to have a nice chat with someone.
De_Dienst_afl_6_seg_77;0 days 00:19:39;0 days 00:19:40;Jan; Ja.; Yes, yes.
De_Dienst_afl_6_seg_78;0 days 00:19:41;0 days 00:19:45;Liesbeth; Als buitenstaander vind ik het best een bijzonder verhaal.; As an outsider, I find it quite a special story.
De_Dienst_afl_6_seg_79;0 days 00:19:45;0 days 00:20:20;Jan; Ja, en goed, ik denk ook dat dat ook wel belangrijk is. Het is goed dat je het zegt. Het is ook iets wat wij met een tijd weer terug laten komen binnen ons in het team. We moeten ons blijven realiseren hoe bijzonder uiteindelijk het werk ook is wat we doen. Een van de grote risico's zit hem vooral ook in het gevoel hebben dat je het allemaal onder controle hebt. Hoe comfortabeler je wordt in de uitvoering van je werk... ...hoe meer risico's je uiteindelijk ook gaat nemen en hoe groter de risico's gaan worden.; Yes, and I think that is also important. It is good that you say it. And it is also something that we, well, in the meantime, let come back within us in the team. We have to keep realizing how special the work is, what we do. One of the big risks is mainly the feeling that you have it all under control. And the more comfortable you become in the execution of your work, the more risks you will eventually take and the bigger the risks will become.
De_Dienst_afl_6_seg_80;0 days 00:20:20;0 days 00:20:27;Liesbeth; Hoe voelt het dan nu hier in een microfoon toch vrij open? Voor zover dat kan, over hoe je werkt te praten?; How does it feel to be here in a microphone, quite open, as far as that is possible, talking about your work?
De_Dienst_afl_6_seg_81;0 days 00:20:27;0 days 00:21:09;Jan; Ik vind het ontzettend leuk om te doen. Het is voor mij uiteraard ook nieuw, dat kan je je voorstellen. Maar ik vind het ook heel erg belangrijk. Sommige mensen hebben daar best wel wat vraagtekens bij het werk wat we doen. Ik denk dat het heel erg belangrijk is dat we zoveel mogelijk openheid geven op de punten waar we dat kunnen doen... ...om menselmaat te laten zien dat wij in ieder geval ons werk heel erg serieus nemen... ...en niet over uiteindelijk een license to kill beschikken. En nog meer van dat soort dingen allemaal. Mensen die allerlei ideeën in hun hoofd halen over ons als organisatie.; Well, I think it's incredibly fun to do. It is of course also new for me, you can imagine that. But I also think it is very important. Some people have quite a few questions about the work we do. I think it is very important that we give as much openness as possible to the points where we can do that, to show people that we take our work very seriously and not about eventually having a license to kill and even more of those kinds of things. People who bring all kinds of ideas into their heads about our organization.
De_Dienst_afl_6_seg_82;0 days 00:21:16;0 days 00:21:32;Liesbeth; Hij blijft er zelf behoorlijk rustig onder. Maar wat Jan doet lijkt mij echt het meest zenuwslopende werk dat ik me maar kan voorstellen. Ondertussen komt Bart binnen met het bericht dat Sander is geland op Schiphol. En hij is opgepikt door Mehmet Oezgun, de radicale prediker.; He remains quite calm about it himself, but what Jan does seems to me to be the most nerve-racking work I can imagine. In the meantime, Bart comes in with the news that Sander has landed on Schiphol and he has been picked up by Mehmet Oezgun, the radical preacher.
De_Dienst_afl_6_seg_83;0 days 00:21:34;0 days 00:22:09;Bart; De observatieploegen van de politie zitten achter hem en achter Mehmet Oezgun aan. En zij hebben het volgende geconstateerd. En dat hebben wij gehoord van de idee, de inlichtingendienst van de AIVD bij de politie. En zij houden ons realtime op de hoogte van alles wat er gaande is op dit moment. Sander en Mehmet zijn op een adres geweest met de auto... ...waar ze een sporttas opgehaald hebben en in de kofferbak van de auto hebben gezet. En ze zijn nu onderweg naar Amsterdam.; The police observation teams are behind him and behind Mehmet Oezgun. They have noted the following, and we have just heard of the idea, the intelligence service of the AIVD with the police. And they keep us real-time on top of everything that is going on at the moment. Sander and Mehmet have been to an address with the car where they picked up a sports bag and put it in the trunk of a car. And they are now on their way to Amsterdam.
De_Dienst_afl_6_seg_84;0 days 00:22:14;0 days 00:22:16;Mismatch; We weten niet of wat er in die tassen zit.; Sander and Mehmet in Amsterdam
De_Dienst_afl_6_seg_85;0 days 00:22:16;0 days 00:23:43;Bart; We weten dus ook niet of dat aanslagmogelijke aanslagmiddelen zijn. Maar dan moet je gewoon op dit moment rekening mee houden. De politie zit er bovenop en kunnen ingrijpen ieder moment dat het nodig is. Er is door de politie een bestand gevonden op de computer van Sander met zijn testament. Er is een videoboodschap gevonden van hem... ...waarin hij aankondigt dat hij een aanslag gaat plegen... ...en dat hij afscheid neemt van zijn familie en zijn vrienden. En dan ook een hele ideologische verklaring erbij waarom hij dit doet. Dit doen zij met name... ...dit hebben ze vaak al klaarstaan, al een tijd van tevoren. Er moet iemand zijn die dat op het moment dat deze aanslag daadwerkelijk gelukt is... ...en ook online gaat zetten zodat het voor iedereen duidelijk is dat hij dit gedaan heeft... ...en dat ISIS dit vervolgens ook kan gaan claimen. Dit vereist nog heel veel andere onderzoek... ...maar op dit moment zitten we even in het proberen te voorkomen van de aanslag zelf. In ieder geval de politie zit erbij. Ik denk dat het goed is om gewoon je afspraak maar door te laten gaan. Dit is ook een beetje de aard van ons werk. Het is vaak wachten, wachten, wachten. Ga je gewoon met je afspraak nakomen, ga dat gesprek in... ...en ik hou je op de hoogte als er iets gebeurt.; We don't know what's in those bags. We don't know if those are possible attacks, but you just have to keep that in mind at the moment. The police are on top of it and can intervene at any time it is necessary. The police have found a file on Sander's computer with his will. There was a video message from him in which he announces that he is going to attack and that he is saying goodbye to his family and friends. And then also a very ideological explanation of why he is doing this. They do this mainly, they have often already done this, a while in advance. There must be someone who, when this attack is actually successful, will also put it online so that it is clear to everyone that he did it and that ISIS can then claim it. This requires a lot of other research, but at the moment we are trying to prevent the attack. In any case, the police are on top of it. I think it's good to just let your appointment go. This is also a bit of the nature of our work. It's often waiting, waiting, waiting. Are you just going to keep your appointment? Is the conversation going? And I'll keep you posted if something happens.
De_Dienst_afl_6_seg_86;0 days 00:23:47;0 days 00:23:52;Liesbeth; Ik ga dus praten met Harry, een collega van Jan, die ook in het veld werkt.; So I'm going to talk to Harry, a colleague of Jan's, who also works in the field.
De_Dienst_afl_6_seg_87;0 days 00:23:53;0 days 00:24:07;Harry; Ik ben wat ze noemen operationeel ICT-specialist, operationeel technoot. Technoot is een beetje onderbiedig, maar ik doe heel veel technische dingen op operationeel vlak. Hoofdnaaldje ICT, maar het gaat op eigenlijk allerlei gebieden.; I am an operational ICT specialist. So operational technician. Technician is a bit subversive in itself, but I do a lot of technical things in the operational area. I work mainly in ICT, but it actually goes in all kinds of areas.
De_Dienst_afl_6_seg_88;0 days 00:24:07;0 days 00:24:19;Liesbeth; In de case hebben we natuurlijk de hek op Anas gehad... ...en dat is nou typisch iets dat Harry gedaan zou kunnen hebben. Voor duidelijkheid, Harry is niet zijn echte naam... ...en zoals je wellicht al hebt kunnen horen is ook zijn stem vervormd.; In the case, of course, we had the fence on Anas, and that is typically something that Harry could have done. To be clear, Harry is not his real name, and as you may have already heard, his voice is also formed.
De_Dienst_afl_6_seg_89;0 days 00:24:19;0 days 00:24:49;Harry; Ik ben van de achtergrond ICT'er. Ik heb vrij lang niet iets tegenwerkt met mijn bedrijfsleven... ...en werk al een enige tijd binnen deze organisatie. Het gaat van ICT's die kantoorapplicaties ontwikkelen... ...tot aan echt enorme stoortsystemen... ...tot aan het ontwikkelen van embedded software... ...in middelen die buiten op straat zitten. Dus volle technische breedte die je eigenlijk normaal in veel verschillende organisaties hebt... ...die heb je eigenlijk hier in één organisatie.; I am an ICT specialist by profession. I haven't done anything against it for a long time, just in the business world. And I've been working in this organization for some time now. When it comes to ICT, which develops office applications, to a really huge storage system, to the development of embedded software in means that are available outside. So the full technical breadth of what you normally have in many different organizations, you actually have here in one organization.
De_Dienst_afl_6_seg_90;0 days 00:24:49;0 days 00:24:59;Liesbeth; Dus als er nieuwe technische mogelijkheden zich voordoen... ...dan sta jij te popelen? Ja, dan staan wij op voorraad.; So if there are new technical possibilities, then you stand out. Yes, then we also stand out.
De_Dienst_afl_6_seg_91;0 days 00:24:59;0 days 00:25:33;Harry; Dan zijn we waarschijnlijk de eerste mensen die er mee bezig gaan. Vaak zijn we binnen de organisatie de eerste die de kennis hebben... ...van oké, er staat iets nieuws aan te komen... ...dit gaat impact hebben op de manier hoe we er kunnen werken. Het kan een negatieve impact zijn. Het kan zijn dat er bijvoorbeeld nieuwe beveiligingen zijn op bepaalde gebieden... ...en je denkt van oké, hoe kunnen we daar omheen komen? Het kan ook zijn dat er hele nieuwe technologie op te bijgaan... ...en je denkt van oké, dat geeft ons mogelijkheden. Dan zijn we vaak de eerste die signaleren dat dit soort dingen er zijn. We zeggen oké, wat zijn de mogelijkheden? Dan gaan we daarmee in eerste instantie experimenteren... ...en dan gaan we kijken of we dat tot een middel kunnen pakken... ...wat door onze mensen op straat kan worden ingezet...; Then we are probably the first people who are working on it. Often we are the first in the organization who have the knowledge that something new is coming up, this is going to have an impact on how we can work. It can be a negative impact. It can be, for example, new security in certain areas. And you think, okay, how can we get there? It can also be that a whole new technology is added. You think, okay, that gives us possibilities. Then we are often the first to signal that these things are there. We say, okay, what are the possibilities? Then we take a chance with it. Then we will first experiment with it. And then we will see if we can make it to the middle, what our people can be used for,
De_Dienst_afl_6_seg_92;0 days 00:25:33;0 days 00:25:52;Liesbeth; ...zodat we inderdaad die inlichting kunnen vragen. En we hebben het nu steeds over technische ontwikkelingen. Ik kan er een voorstelling bij maken... ...maar het is natuurlijk ook een redelijk abstract begrip. Kun je een technische ontwikkeling van een aantal jaar terug noemen... ...die voor jullie veel heeft mogelijk gemaakt? Ik begrijp dat je niet over actuele dingen gaat praten... ...maar kunnen we het op een of andere manier concretiseren?; so that we can ask them about it. And we are still talking about technical developments. I can make a proposal, but it is of course also a fairly abstract concept. Can you name a technical development of a number of years ago that has made a lot of sense for you? I understand that you are not going to talk about current things, but can we concretize it in one way or another?
De_Dienst_afl_6_seg_93;0 days 00:25:52;0 days 00:26:24;Harry; Dat zal ook niet verrassend zijn... ...is natuurlijk dat de komst van mobiele telefonie... ...en de mate waarin mensen daar gebruik van maken... ...onze best mogelijkheden geeft om daar iets actiefs mee te doen. Ik denk ook dat mensen zich daar allerlei dingen kunnen voorstellen... ...zonder dat we op de details hoeven in te gaan. Maar dat geeft natuurlijk aan de ene kant problemen... ...om informatie van mensen naar te krijgen... ...dus de beveiliging daarvan die toeneemt. Aan de andere kant het feit dat mensen telefoons bij zich hebben gebruikt... ...en al dat soort zaken, dat biedt wel mogelijkheden.; One of the things that will not be surprising is of course that the arrival of mobile phone and the extent to which people make use of it gives us quite a few possibilities to do something active with it. I think people can imagine all kinds of things without having to go into the details. But that of course gives problems on the one hand to get information from people, so the protection of those who take it. But on the other hand, the fact that people have used their phones, all kinds of things, that is possible.
De_Dienst_afl_6_seg_94;0 days 00:26:24;0 days 00:26:28;Liesbeth; Bijvoorbeeld de hack op het telefoon van Anas in de zaak van Sander?; For example, the hack on Anas' phone in the case of Sander.
De_Dienst_afl_6_seg_95;0 days 00:26:28;0 days 00:26:55;Harry; Dat is een van de voorbeelden inderdaad. Dat is een operatie die niet per se op locatie plaatsvindt. Dat kan zijn mogelijk voorbereide handelingen... ...waar je wel zegt dat dat op een locatie moet of in de buurt van een target plaatsvindt. Maar een hack is dat typisch een voorbeeld waarvan je zegt... ...dat hoeft niet in de buurt van een target. Dat is juist iets wat je op afstand kan doen. Het werk dat wij hebben heeft veel te maken met zaken... ...die je dicht in de buurt van een target moet vinden.; That is one of the examples indeed. Well, that is typically an operation that does not take place on location. It can be possible preliminary actions, but you do say that it must be at a location or in the vicinity of a target. But a hack is typically an example where you say that does not have to be in the vicinity of a target. That is precisely something you can do remotely. The work we do has a lot to do with things that you have to do close to the target.
De_Dienst_afl_6_seg_96;0 days 00:26:55;0 days 00:26:57;Liesbeth; Wat voor zaken moet ik aan het denken?; What kind of things do I have to think about?
De_Dienst_afl_6_seg_97;0 days 00:26:59;0 days 00:27:19;Harry; Eenvoudige zaken als bijvoorbeeld... ...zorg dat je gespreksinformatie krijgt als iemand in gesprek wordt. Een zaak als misschien een video-observatie... ...dus het in de gaten houden van mensen die met video verhaalden... ...met zeer de middelen. Maar ook in ieder gegevens krijgen we over iemand zijn computer... ...over iemand zijn telefoon al dat soort zaken.; A few things like, for example, make sure that you get information from a conversation when someone is having a conversation. A thing like maybe a video observation, so that you can keep an eye on people who talk to video, with various means. But also, in fact, we get data about someone's computer, about someone's phone, all kinds of things.
De_Dienst_afl_6_seg_98;0 days 00:27:19;0 days 00:27:25;Liesbeth; En gegevens verkrijgen over iemand's telefoon... ...dat betekent niet dat je gaat kijken of het een iPhone is of een Samsung of zo?; And getting data about someone's phone, that doesn't mean that you're going to see if it's an iPhone or a Samsung or something?
De_Dienst_afl_6_seg_99;0 days 00:27:25;0 days 00:27:28;Harry; Nee, dat is wat te weinig gegevens van een telefoon.; No, that's a bit too few data on the phone.
De_Dienst_afl_6_seg_100;0 days 00:27:28;0 days 00:27:30;Liesbeth; We willen het wel graag wat meer hebben.; Yes, exactly. We would like to have a little more.
De_Dienst_afl_6_seg_101;0 days 00:27:30;0 days 00:27:36;Harry; Daar zijn diverse mogelijkheden voor. Dat krijgt misschien net iets te veel wat wij hebben aan doen om daar verder op in te gaan.; Yes, there are various possibilities for that. That might be just a bit too much that we have to do to go further.
De_Dienst_afl_6_seg_102;0 days 00:27:36;0 days 00:27:43;Liesbeth; Modus operandi, dat is de manier waarop jullie werken. Dat lijkt me best spannend. Dat is het ook.; Mode is open-ended. This is the way you work. That seems to me quite exciting. That's it too.
De_Dienst_afl_6_seg_103;0 days 00:27:43;0 days 00:28:06;Harry; Qua spannendheid van werk... ...denk ik persoonlijk dat het niet heel veel spannender wordt dan dit. Werk in Nederland in een operationele omgeving... ...in de buurt van wat wij noemen taarwets... ...dat is wel spannend. Het werk in het buitenl maakt het nog een stuk spannender. Dit is wat vaak nog het zonnest boek waar je mee bezig bent.; In terms of the intensity of work, I personally don't think it will be much more exciting than this. Working in the Netherlands in an operational environment, in the vicinity of what we call Paris, that's already exciting. Working outside makes it a lot more exciting. Yes. Yes, this is what is often called a very boring book that you are working on.
De_Dienst_afl_6_seg_104;0 days 00:28:07;0 days 00:28:38;Liesbeth; Heb je dan ook meerdere paspoorten waar je uit kunt kiezen... ...waarmee je dan die operatie ingaat? Ja. Ik zal niet vragen in welke namen erin staan hoor, geen zorgen. Ja precies, oké. Ik kan me niet voorstellen hoe het moet zijn om met je andere paspoort... ...naar Schiphol te gaan en vliegend in te stappen naar een vervreemd land... ...om dan een geheime operatie uit te voeren. Veel spionneriger kan ik het me bijna niet voorstellen.; Do you also have multiple passports with which you can choose to enter the operation? Yes, I do. Yes. I'm not going to ask you what names are in there. No worries. Yes, exactly. Okay. I can't imagine what it should be like to go to Schiphol with your other passport and get on a plane to a distant country to perform a secret operation. I can hardly imagine it being much more spying.
De_Dienst_afl_6_seg_105;0 days 00:28:39;0 days 00:29:26;Harry; Dat wordt het in zekere zin ook niet. De eerste keer dat je zoiets doet, dan is het ook echt retenspannend. Dan sta je met dat paspoort en dan kijk je nog twaalf keer naar... ...die was er ook alweer, weet ik nog, boordendaten nog. Dat wendt echt na een tijd. In die zin zijn het wel geldige identiteiten. Het is niet zo dat je met een vals paspoort gaat. Je bent het ook daadwerkelijk. Dus in zekere zin is het vrij makkelijk om zo'n identiteit aan te nemen. Je moet een verhaal hebben over wat je achtergrond is. Daar gaat het uiteindelijk om dat je goed binnenkomt met een verhaal... ...over iets wat je niet bent.; That certainly doesn't make sense either. No. And the first time you do something like that, then it's also really exciting. Then you get on with that passport and then you look at it 12 more times. I was there before, I don't know. Birth date and all that stuff. That really happens after a while. After a while, yes. In that sense, they are valid identities. It's not like you're wearing a false passport. You are also valid. So in a sense it's pretty easy to take on such an identity at some point. Say, this is me. You have to have a story about what your background is. That's what it's about, of course, unless you get on with a story about something you're not.
De_Dienst_afl_6_seg_106;0 days 00:29:26;0 days 00:29:30;Liesbeth; En dat moet je wel kunnen. Wordt dat dan ook van tevoren helemaal uitgedacht? Repeteer je dat?; And you have to be able to do that. Is that also challenged from the beginning? Do you repeat that?
De_Dienst_afl_6_seg_107;0 days 00:29:31;0 days 00:29:51;Harry; Ja, dat is een verhaal op het moment dat je echt met dat soort... ...wat wij noemen, aliësten valt werken of pseudo-identiteiten... ...dan is dat van tevoren ook allemaal uitgeschreven. We hebben eerst naar gekeken of met meerdere mensen naar gekeken. Ook met je collega's van oké, klopt dit verhaal. Vaak heeft dat wat te maken met... ...op het moment dat je vertelt dat je iets bent...; Yes, that's a story. That's a story. The moment you really, what we call it, learn how to work, or pseudo identities, then it's all written out from the beginning. What you first looked at, what you looked at with several people. Also with your colleagues. Is this story right? Often it has something to do with, the moment you tell that you are something,
De_Dienst_afl_6_seg_108;0 days 00:29:51;0 days 00:29:53;Liesbeth; ...dan horen er bepaalde vaardigheden bij.; then certain skills are also part of it.
De_Dienst_afl_6_seg_109;0 days 00:29:53;0 days 00:30:15;Harry; Dus ik kan morgen wel vertellen dat ik een lotgieter ben... ...maar als ik nog niet eens weet hoe ik een tang moet vasthouden... ...wordt dat een wat lastig verhaal om in de lucht te houden. Je moet wel gaan zoeken naar een verhaal wat bij jou past... ...waar je kennis over hebt, waar je een achtergrond hebt. Dat kan soms heel complex zijn, maar soms kan het ook heel simpel zijn... ...al naar gelang waar je binnenkomt. Mensen gaan ook op vakantie.; So I can still tell you that I'm a lead guitarist, but if I don't even know how to hold a tongue, then it becomes a bit difficult to keep a story in the air. You have to start looking for a story that suits you, about what you know about, what you have in the background. That can sometimes be a lot of space, but sometimes it can also be very simple. As long as you get in, people also go on vacation.
De_Dienst_afl_6_seg_110;0 days 00:30:16;0 days 00:30:27;Liesbeth; Is het wel eens gebeurd dat je in een operatie een bekende tegen bent gekomen? Die niet weet dat jij dit werk doet? Ja, dat is gebeurd ja. Ja? Ja. Wat gebeurt, kun je daar iets over vertellen?; Has it ever happened that you came across a stranger in an operation? Who doesn't know you're doing this job? Yes, it has happened, yes. Can you tell us something about that?
De_Dienst_afl_6_seg_111;0 days 00:30:29;0 days 00:30:42;Harry; Er komen natuurlijk nog wel zo'n plekken waar mensen ons wat minder verwachten... ...en misschien ook in een uiterlijk of een verschijning... ...die wat mensen in ieder geval niet van je zullen verwachten.; Of course, there are still places where people expect us less. And maybe also in an appearance or appearance, that people will not expect from you.
De_Dienst_afl_6_seg_112;0 days 00:30:43;0 days 00:30:47;Liesbeth; Omdat je er dan alweer als een lotgieter uitziet? Op bewaarschuwing, ja.; Because you suddenly look like a lead guitarist. Oh, that's what I'm talking about, yes.
De_Dienst_afl_6_seg_113;0 days 00:30:48;0 days 00:30:59;Harry; En soms wel... ...in mijn omgeving weten... ...mijn oude vriend weet wel waar ik werk... ...en die weten ook wel dat ze mij niet moeten aanspreken...; And sometimes, in my environment, my old friend knows where I work, and they also know that they can't reach me when they come across me on the street.
De_Dienst_afl_6_seg_114;0 days 00:30:59;0 days 00:31:03;Liesbeth; ...als ze mij op straat tegenkomen. Oh ja, dat hebben jullie met elkaar afgesproken? Ja, dat is heel helder.; Oh yes, you have agreed with each other? Yes, that's very clear.
De_Dienst_afl_6_seg_115;0 days 00:31:04;0 days 00:31:46;Harry; Ze weten ook gewoon dat ik ook in hun buurt een keer aan het werk ben. En dan weten ze ook op het moment dat ik daar ben... ...zeker mijn eentje of met die mensen rondop die ze niet kennen... ...dat ze me gewoon niet moeten aanspreken. Dat zullen ze ook niet doen. Maar natuurlijk is het ook wel om me heen. Er zijn een hele groep mensen die je wel kennen... ...en jou mogelijk zouden aanspreken. De cool is meestal dat je probeert voort te zijn. Dus op het moment dat jij zelf iemand ziet... ...is dat je zelf uit de situatie waar je zit... ...weren uitloopt... ...en jezelf, de persoon gaat er goed... ...en zegt, ik heb even geen tijd voor je... ...waar zullen we binnenkort wat afspreken? En ik bel je om te blijven. En op die manier het contact kort en afhoudt... ...maar zeker niet in een situatie waar... ...zijn ook andere mensen met wie je aan het werk bent... ...of in de omgeving waar je aan het werk bent...; They also know that I can also be working in their neighborhood once. And then they also know that when I'm alone with those people around me, and I know that they just don't have to reach out, that they don't do that either. But of course, if you put them around you, there are a lot of people who you want to know and who you could reach out to. The cool thing is usually that you try to be in front of them. The moment you see someone yourself, is that you walk out of the situation where you are, and you yourself, the person is doing well, and you say, I don't have time for you, where shall we meet in a few days? And in that way, the contact shortens and ends. But certainly not in a situation where there are also other people with whom you are working, or in an environment where you are working,
De_Dienst_afl_6_seg_116;0 days 00:31:46;0 days 00:31:49;Liesbeth; ...daar ik wat mee krijg. Ja, een beetje hiding in plain sight dan dus?; where I can get some experience. Yes, a bit of hiding in plain sight then.
De_Dienst_afl_6_seg_117;0 days 00:31:50;0 days 00:32:03;Harry; Ja, in feite wel. Ik ben een keer tegen een neef van me opgelopen... ...ergens tijdens een klus... ...die ik al een paar jaar niet had gezien. Heel hard daar voorbij gelopen... ...en hij heeft me wel gezien. Dat kan gebeuren, dat soort dingen.; Yes, in fact, I have been to Neva once. Somewhere during a class that I hadn't seen for a few years. I walked by it very hard. And he has seen me. It can happen, those things.
De_Dienst_afl_6_seg_118;0 days 00:32:04;0 days 00:32:14;Liesbeth; Ik zie het nu bijna vormen dat je dus op reis gaat... ...met een kistje vol geheime microfoonjes... ...maar dat zal ook vast niet zo makkelijk zijn. Soms wel. Ja? Ja, soms wel.; I almost see it now that you are going on a trip with a box full of secret microphones, but that won't be that easy either. Sometimes it is. Yes? Yes, sometimes it is.
De_Dienst_afl_6_seg_119;0 days 00:32:14;0 days 00:32:30;Harry; En in een zeker zin, het zijn natuurlijk... ...als wij middelen nodig hebben... ...dan moeten we ze wel meenemen... ...en soms zijn dat echt heimelijke middelen... ...die schreeuwen overheid en moeilijk... ...en kleine microfoonjes inderdaad. Ja, dan moet je goed aanleggen...; And in a sense, of course, if we need resources, then we have to take them with us. And sometimes these are really secret resources, which shout about difficulty and small microphones indeed. Then you have to think about how you are going to take those things with you.
De_Dienst_afl_6_seg_120;0 days 00:32:30;0 days 00:32:34;Liesbeth; ...over hoe je die dingen gaat meenemen. Precies. En daar zijn middelen in wegen voor...; Exactly. And there are resources and ways to transport that.
De_Dienst_afl_6_seg_121;0 days 00:32:34;0 days 00:32:47;Harry; ...om dat te transporteren. En soms betekent dat wel een snetje... ...met een tas vol ellende... ...zelfs wanneer je de grens overgaat. En soms kan dat. En soms kan dat niet. En dan moet je op een andere manier...; And sometimes that means that we walk around with a box full of items, even when we cross the border. And sometimes that is possible. And sometimes that is not possible. And then you have to find other ways to get your resources.
De_Dienst_afl_6_seg_122;0 days 00:32:47;0 days 00:32:52;Liesbeth; ...daar aan je middelen zien komen. En ook daar zijn mogelijkheden voor. Ben je wel eens bang geweest... ...tijdens een operatie?; And there are possibilities for that. Have you ever been scared during an operation?
De_Dienst_afl_6_seg_123;0 days 00:32:52;0 days 00:32:55;Harry; Ja. Ja? Ja.; Yes. Yes? Yes.
De_Dienst_afl_6_seg_124;0 days 00:32:55;0 days 00:32:56;Liesbeth; Waarom?; Why?
